PATTERN,COUNT
D1512350P2430284_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,5
D1512363P2248598_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_PCMPGTD_660F66_REAL_OPCOV,5
D1512376P2466124_014444_PH07DF_FTXXX_US1XM1X1XXXQXXXXX_BTB_RRSD_CALLS_RETS_LOGIC_TC_OFF,5
D1512384P2494798_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_06_MT0,11
D1512395P2247918_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_OR_09_MODRM_10_OPCOV_SIB_REG_011_DBIT,12
D1512398P2490608_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DATAGD_ST_STRB_BITS25_28,6
D1512410P2245398_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_EXC_PF_PROT_SS_PROT,8
D1512416P2470926_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_MS_PATCH_MATCH_CREG,3
D1512428P2249218_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_BTC_0FBB_MODRM_10_R,5
D1512450P2505988_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FLASHCOPY_READ_0_T0,1
D1512452P2252858_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_TAG_SNPHITST_DIRECT,5
D1512457P2259148_014444_PH07DF_FTXXX_US1XM1X2XXXHXXXXX_RRRR_LB_SAB_STALLS_MT,1
D1512470P2251198_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_NO_APIC_DF_STPCLK_NMI,10
D1512477P2245738_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_SNOOP,1
D1512486P2260578_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_AXXXDM_PDDN_2,3
D1512523P2245458_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_USWC_RANDWB,1
D1512524P2223158_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_SNOOP_HIT3_POC_IOQ1D,2
D1512531P2429084_014444_PH07DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_RETRY_WRITE_PARTIAL_UC,3
D1512537P2244768_014444_PH07DF_FTXXX_US1XM1X0XXXHXXXXX_FMXD_MMX6,4
