SORT_LOT,SORT_WAFER_ID,SORT_X,SORT_Y,LOT,TOTAL_GOOD,TOTAL_BAD,PROGRAM_NAME,OPERATION,DEVREVSTEP,FUNCTIONAL_BIN,TEST_NAME,PATTERN_NAME,
W4485998,772,-3,10,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,684,-9,6,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4485998,773,7,7,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,776,-1,-5,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,776,-6,7,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,766,-5,11,4522B785,37,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4485998,684,-6,0,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,615,-8,1,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,684,-10,-1,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,433,-7,1,4522B785,101,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338554P2494308_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_HIT_00_MT0,
W4485998,615,1,-7,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,615,8,-1,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,773,-1,-1,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,1,3,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475868,396,0,12,4522B785,54,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475868,438,-7,-10,4522B785,13,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338014P2405000_014444_PR00DV_FTXXX_US1XB1X2XXXHXXXXX_BAV_APIC_REG_OTHER_APICBASE,
W4485998,772,2,11,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,-9,2,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,7,-7,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4485998,773,-3,-8,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343249P2434766_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_339896,
W4485998,773,5,6,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4485998,772,2,-1,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,776,-4,8,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1347986P2437746_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_G1,
W4485998,619,-7,8,4522B692,20,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
W4475888,791,-1,-6,4522B692,142,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4485998,771,2,-3,4522B692,58,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,678,-2,9,4522B692,17,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338840P2447410_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_SAMISCS_T1ISIDESTARV_MT,
W4485998,769,4,11,4522B692,37,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4485998,769,3,11,4522B692,37,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338357P2246038_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_0,
W4485998,771,3,-1,4522B692,58,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475888,890,2,-12,4522B692,76,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475888,786,-5,6,4522B813,101,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,765,-1,5,4522B813,47,11,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,686,5,-10,4522B813,38,13,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342423P2452700_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_SYSCALL_MT_812389931,
W4485998,685,5,-2,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,685,-5,1,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4491938,266,-2,11,4522C060,163,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
W4491938,250,4,3,4522C060,160,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,618,-5,8,4522C060,29,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,686,4,6,4522C060,42,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1344608P2447730_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TMRCHAINTESTOUTPUT7A,
W4485998,685,-3,8,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475908,439,5,-2,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,448,-5,2,4522C104,50,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,439,5,-8,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,685,1,7,4522C104,76,20,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,618,2,6,4522C104,60,24,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,686,-2,-6,4522C104,6,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,440,-8,3,4522C104,72,13,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,441,1,-8,4522C104,87,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,439,-5,6,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343918P2571002_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_6,
W4485998,686,-5,-7,4522C104,6,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,439,-10,0,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4485998,765,2,1,4522C104,15,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337544P2463514_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_DPU_UL1_CR_BASIC_0,
W4475908,448,9,-1,4522C104,50,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,448,8,-1,4522C104,50,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343553P2570922_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_1,
W4475908,441,-1,11,4522C104,87,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,439,-1,-3,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343645P2252698_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS_SNP,
W4475908,533,-4,-2,4522C104,33,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,771,-11,-1,4522C104,18,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345174P2387948_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_QUICK,
W4485998,686,2,8,4522C104,6,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,436,3,-10,4522C298,15,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345817P2496148_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_4,
W4475888,895,3,-6,4522C298,25,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1341598P2494438_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_02_MT0,
W4485998,619,-1,-5,4522C078,0,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,457,-6,5,4522C729,66,12,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,503,-7,5,4522C729,42,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,501,-2,-7,4522C729,83,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,457,-8,-7,4522C729,66,12,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4475898,492,3,-1,4522C729,90,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,501,-3,6,4522C729,83,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,492,3,0,4522C729,90,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4475898,460,-2,-5,4522C729,126,11,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,492,2,7,4522C729,90,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4475908,148,-1,-6,4522C430,87,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345817P2496148_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_4,
W4475908,583,4,-8,4522C430,67,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342676P2245398_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_EXC_PF_PROT_SS_PROT,
W4475908,446,-5,5,4522C430,21,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338451P2246218_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_10,
W4475908,435,-5,-8,4522C430,62,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,461,1,5,4522C632,114,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343067P2253638_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_3,
W4475908,583,0,11,4522C632,44,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4475898,461,6,9,4522C632,114,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,458,4,10,4522C632,104,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1359296P2499938_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_7,
W4475908,142,2,3,4522C632,73,11,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,458,-7,9,4522C632,104,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,458,6,4,4522C632,104,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,458,4,7,4522C632,104,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342972P2434056_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_MOSLARYM_LA_CAM_HIGHBITS_LDHIHALF,
W4475898,461,3,1,4522C632,114,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345174P2387948_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_QUICK,
W4475908,145,-4,-4,4522C630,93,12,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,142,5,-7,4522C630,66,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,446,-3,-1,4522C630,57,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4475908,142,5,10,4522C630,66,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4475898,491,-9,5,4522C630,58,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4475898,501,1,-6,4522C630,34,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,491,2,0,4522C630,58,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,145,-7,-10,4522C630,93,12,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,499,-6,6,4522C772,79,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343067P2253638_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_3,
W4475898,495,3,-7,4522C772,51,6,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1345817P2496148_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_4,
W4475898,497,-3,3,4522C772,108,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4475898,459,1,-9,4522C772,97,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,428,6,0,E4522C450,0,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,148,-4,-3,E4522C450,0,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,139,4,-7,E4522C450,0,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343553P2570922_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_1,
