PATTERN,COUNT
G1348931P2475438_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_SEGMISS_FIX0,1
G1348944P2232948_014040_PH05DB_FBXXX_US1PB1X0XXXIXXXXX_FRITS_NEW_EXP_S50,6
G1348949P2233878_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMREXPD_SIMPLE_SBFT,17
G1348952P2266268_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_XMM_NOPRELOAD_LM3_ORP_000,4
G1348953P2241978_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IS_MASK_BIT_13,1
G1348954P2232678_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_FAX_ARITH1_SBFT,8
G1348961P2237158_014040_PH05DB_FBXXX_US1XB1X2XXXIXXXXX_TD_TB_SBFT_CALL_RET_MT,70
G1348980P2230688_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_INT_PAGING_ORP_000,1
G1348985P2235378_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_VRANGE_MTRR_MISS_T0,42201
G1348993P2385412_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_TEMP_LIVELOCK_CK,7
G1349006P2385212_014040_PH05DB_FBXXX_US1XB1X2XXXIXXXXX_CREVDETD_EVENTS_MULT_REAL_MT,1
G1349009P2230158_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_XMM_ORP_004,2
G1349020P2239838_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_RATPERF_SHARKY007,1
G1349023P2239878_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_PERFSHARKY007,1
G1349026P2233788_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FIRM_FIXRC_SBFT,5
G1349046P2230628_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FPU_PAGING_ORP_004,1
G1349047P2231878_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_INT8_SBFT,1
G1349051P2238118_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_RANDOMINSTBYTE1,1
G1349053P2339186_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_NUMERATOR_ESCR2_FIRST7_ORP_000,2
G1349076P2476018_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_DTBRKPT1_DBG_ORP_000,1
G1349106P2236048_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_TD_TB_006_STRUCT_TBTACD_ST,5
G1349114P2436836_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MSCS_MSR_T1,1
G1349125P2485938_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_POWER_DEFT_FPU_NOPRELOAD_LM0_ORP_000,1
G1349131P2232788_014040_PH05DB_FBXXX_US1PB1X0XXXIXXXXX_FRITS_NEW_EXP_S11,188
G1349156P2503118_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUROB_CRM_SRTPTR_ORP_003_T0,1
G1349163P2515468_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_FLAG_WRITES_PRT2_LO_DPDAT,1
G1349173P2235798_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_DAC_SETCONFLICT_SET01010_SET10101_32W,2
G1349174P2344810_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPBTB_TAR_2PORT_RDS_FINAL,2
G1349181P2232938_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IFALU_ADD6_SBFT,1
G1349182P2345532_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BRANCH_ORP_011,3
G1349183P2444730_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_FMRNDC_EXPON_UNF_OVF_VEC_PD,1
G1349198P2266578_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_INT_PRELOAD_LM1_ORP_000,4
G1349207P2472398_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FLSFDBM_SSDB_128_BLOCKS_AND_COLUMNS,1
G1349211P2236398_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPBTPRED_BIMODAL_OFFSET,1
G1349216P2493988_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FRITS_T0_SSU_CR_CTRL_RANDOM_ORP_002,1
G1349220P2472598_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_RAIRAM_FLAGS,1
G1349226P2339216_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_DENOMINATOR_ESCR1_FIRST4_ORP_000,1
G1349244P2389178_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_XMM_BASIC_BOOTSTRAP_PAGING_S03_O140,2
G1349249P2458964_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_DEFT_ORP_004,2
G1349255P2435826_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_SROSS_ALF_FEATURES_WITH_EVENTS_IAQDAT,2
G1349281P2235038_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FAX_BYPASS_TEST1_SBFT,1
G1349291P2235408_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_VRANGE_MTRR_MISS_2_T1,1802
G1349294P2345382_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_ISMATCHN_MATCH_MASK_REG_TEST,3
G1349299P2505638_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_CRUCHK_LIVELOCK_XMM_DEFT_FORCEQ_ORP_0,4
G1349307P2266528_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FPUMMX_PRELOAD_LM0_ORP_001,3
