"SBFT_FULL_0140_MINMIN_833333_0101","BF_014444_MINMIN_642800_0433","XSHIP_GV133_012525_MINMIN_1333333_0103","BF_014444_NOMNOM_452000_0247","SBFT_SIGON_1500_NOM","XSHIP_GV133_012323_MINMIN_1333067_0123","SBFT_SIGON_1800_NOM","BF_014444_MINMIN_733200_0213","SBFT_SIGON_2000_NOM","BF_014444_MINMIN_763333_0103","BF_014444_MAXMAX_763333_0104","SBFT_SIGON_1000_NOM_FF","SBFT_FULL_FMAX_SEARCH_120MV","BF_SIGEN1500_VID_014444_NOMNOM_341500_0363","BF_014444_MINMIN_612667_0543","SCANATPG_0120_NOM_1200","BF_014444_NOMNOM_452000_0217","BF_014444_NOMNOM_452000_0257","BF_SIGEN2000_VID_014444_NOMNOM_452000_0262","BF_014444_NOMNOM_452000_0237","BF_SIGEN1000_014444_NOMNOM_231000_0457","SCANATPG_SCOREBOARD_0120_NOM_1000","BF_SIGEN1500_014444_NOMNOM_341500_0357","BF_014444_NOMNOM_452000_0227","BF_SIGEN1000_VID_014444_NOMNOM_231000_0461","SCANATPG_0120_NOM_1000","SBFT_FULL_0140_MINMIN_632533_1826","BF_014444_MINMIN_703067_0323","SBFT_FULL_0140_MINMIN_702800_1216","BF_014444_NOMNOM_452000_0207","SBFT_FAFI_0140_MINMIN_632533_2026","SBFT_FF_2G_0140_MINMIN_502000_2126","BF_014444_MINMIN_582533_0653","SBFT_FULL_0140_MINMIN_672667_1521",
,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -9   4"
,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6  -8"
,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,"W5103394    817     1  -8"
,,,,,,,,"G1404085P2235398_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WMT_SBFT_VRANGE_MTRR_MISS_2_T0",,,,,,,,,,,"G1696422P2463534_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DPU_PMH_CR_BASIC_1",,,,,,,,,,,,,,,"W5103394    817    -3   1"
,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6   1"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5116648    584     8  -1"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5116648    591     3  -8"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5116648    591   -10  -5"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     6   8"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5116648    584    -6   4"
,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5116648    591     0 -10"
,,,,,,,,,,,,,,,"D1499479P2517258_012020_PK04DG_FTXXX_UX1XM1X0SI0XXXXXX_IEX_PH1PH2_NDET_4_STATPG",,,,,,,,,,,,,,,,,,,"W5116648    591    -8   7"
,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     5   8"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    -7  -6"
,,,,,,,,,,,,"G1411224P2527208_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FPU",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     3  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    10  -6"
,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -3  -6"
,,,,,,,,,,,,"G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     5  -5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -4  -6"
,,,,,,,,,,,,"G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     7   1"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584    -9   2"
,,,,,,,,,,,,"G1615546P2773242_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     8   2"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584    -4  -1"
,,,,,,,,,,,,"G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     4   5"
,,,,,,,,,,,,"G1403741P2233568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FA_DIRECTED_NORMD_VD_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     4   3"
,,,,,,,,,,,,"G1411235P2527188_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_ALL",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     3   7"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     6  -1"
,,,,,,,,,,,,"G1406332P2338886_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FEC_OPS_GEN_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     1   5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     3 -10"
,,,,,,,,,,,,"G1615355P2773252_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_2",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -4   7"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471    -4  -8"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     8   0"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836   -10   2"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471    -4 -10"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    10   0"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     8  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -4   1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -2   6"
,,,,,,,,,,,,"G1615950P2376150_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_7_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     3 -11"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817   -10  -5"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    703    -2   9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -5   2"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    -1   3"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     4  11"
,,,,,,,,,,,,"G1403500P2231688_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FMXD_KNI5_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    10   1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -6   9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     6  -7"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     7   7"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -6   1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471    -8  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -3  -7"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -5   6"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -7   3"
,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,"W5116648    584    -6   2"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     2   0"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591   -12   1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -3 -11"
,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     0  -6"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     3  -3"
,,,,,,,,,,,,"G1411222P2528758_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_PAGE_SPLIT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     7   3"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -8   5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     2   1"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    703     2   6"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584   -12  -2"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     4  10"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836   -12   0"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    11   4"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    10   6"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -5 -11"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    -4   9"
,,,,,,,,,,,,"G1615546P2773242_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -2 -12"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     7 -11"
,,,,,,,,,,,,"G1411222P2528758_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_PAGE_SPLIT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    11  -5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    703    -2   7"
,,,,,,,,,,,,"G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -7  -5"
,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     2   9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -1  -3"
,,,,,,,,,,,,"G1566816P2385652_014040_PK07DB_FBXXX_US1XM1X2XXXIXXXXX_IQSCHED_ALU0_7",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     5  -8"
,,,,,,,,,,,,"G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     6   7"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -4   6"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -3  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -4   3"
,,,,,,,,,,,,"G1615546P2773242_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     7   0"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     9  -6"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     7   2"
,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -2  -6"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     0   8"
,,,,,,,,,,,,"G1411222P2528758_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_PAGE_SPLIT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     6   3"
,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5116648    471    -4  -6"
,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    -3  -1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -8  -2"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     1   3"
,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6  -3"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591   -10  -7"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     1 -10"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471    -9  -8"
,,,,,,,,,,,,"G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD",,,,,,,,,,,,,,,,,,,,,,"W5116648    584    11   2"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    471     7 -10"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     4   5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    12  -4"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817    -7   0"
,,,,,,,,,,,,"G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     9   5"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5116648    584    -2  11"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     8   2"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6  -1"
,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     7   6"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     1   7"
,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5103394    836     2  -6"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     6   4"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     9   1"
,,,,,,,,,,,,"G1404770P2485888_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_PIX_FRITS_IMMED_MOV43",,,,,,,,,,,,,,,,,,,,,,"W5116648    584     2   8"
,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5116648    591     5  -2"
,,,,,,,,,,,,"G1411232P2528768_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_CACHE_LINE_SPLIT",,,,,,,,,,,,,,,,,,,,,,"W5116648    591    12   1"
,,,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     4 -10"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    817     7  -9"
,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,"W5103394    836    -7  -2"
