TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
2729.9853,7721,276,8PWAEVHH,3,9.891251086956521739130435,PSCDTNEH8MC830H0,
4165.424,7721,433,8PWAEVHH,3,9.619916859122401847575058,PSCDTNEH8MC830H0,
2301.8673,7721,243,8PWAEVHH,3,9.472704938271604938271605,PSCDTNEH8MC830H0,
2728.4458,7721,281,8PWAEVHH,3,9.709771530249110320284698,PSCDTNEH8MC830H0,
2445.4488,7721,251,8PWAEVHH,3,9.742823904382470119521912,PSCDTNEH8MC830H0,
82.0769,7721,7,8PWAEVHH,3,11.725271428571428571428571,PSCDTNEH8MC830H0,
4206.4845,7721,431,8PWAEVHH,3,9.759824825986078886310905,PSCDTNEH8MC830H0,
6158.2159,7721,638,8PWAEVHH,3,9.652376018808777429467085,PSCDTNEH8MC830H0,
3006.9523,7721,309,8PWAEVHH,3,9.731237216828478964401294,PSCDTNEH8MC830H0,
3642.827,7721,372,8PWAEVHH,3,9.792545698924731182795699,PSCDTNEH8MC830H0,
1605.2511,7721,163,8PWAEVHH,3,9.848166257668711656441718,PSCDTNEH8MC830H0,
2355.5174,7721,241,8PWAEVHH,3,9.77393112033195020746888,PSCDTNEH8MC830H0,
1697.4316,7721,176,8PWAEVHH,3,9.644497727272727272727273,PSCDTNEH8MC830H0,
2832.8392,7721,294,8PWAEVHH,3,9.635507482993197278911565,PSCDTNEH8MC830H0,
2758.765,7721,281,8PWAEVHH,3,9.817669039145907473309609,PSCDTNEH8MC830H0,
4431.6072,7721,457,8PWAEVHH,3,9.697171115973741794310722,PSCDTNEH8MC830H0,
3446.5369,7721,355,8PWAEVHH,3,9.708554647887323943661972,PSCDTNEH8MC830H0,
5442.9985,7721,559,8PWAEVHH,3,9.737027728085867620751342,PSCDTNEH8MC830H0,
1855.0205,7721,188,8PWAEVHH,3,9.867130319148936170212766,PSCDTNEH8MC830H0,
1632.6748,7721,166,8PWREVHH,3,9.83539036144578313253012,PSCDTNEH8MC830H0,
517.4765,7721,50,8PWREVHH,3,10.34953,PSCDTNEH8MC830H0,
2234.3182,7721,229,8PWREVHH,3,9.756848034934497816593886,PSCDTNEH8MC830H0,
2444.9042,7721,251,8PWREVHH,3,9.740654183266932270916335,PSCDTNEH8MC830H0,
2039.1323,7721,211,8PWREVHH,3,9.664134123222748815165877,PSCDTNEH8MC830H0,
3775.6318,7721,392,8PWREVHH,3,9.631713775510204081632653,PSCDTNEH8MC830H0,
4575.2859,7721,474,8PWREVHH,3,9.652501898734177215189873,PSCDTNEH8MC830H0,
4387.4079,7721,456,8PWREVHH,3,9.621508552631578947368421,PSCDTNEH8MC830H0,
4679.2606,7721,487,8PWREVHH,3,9.608337987679671457905544,PSCDTNEH8MC830H0,
4375.3283,7721,451,8PWREVHH,3,9.701393126385809312638581,PSCDTNEH8MC830H0,
6712.4821,7721,696,8PWREVHH,3,9.644370833333333333333333,PSCDTNEH8MC830H0,
1020.7871,7721,101,8PWREVHH,3,10.106802970297029702970297,PSCDTNEH8MC830H0,
4225.364,7721,447,8PWREVHH,3,9.452715883668903803131991,PSCDTNEH8MC830H0,
2179.1094,7721,231,8PWREVHH,3,9.433374025974025974025974,PSCDTNEH8MC830H0,
2931.9918,7721,304,8PWREVHH,3,9.644709868421052631578947,PSCDTNEH8MC830H0,
3195.4541,7721,328,8PWREVHH,3,9.74223810975609756097561,PSCDTNEH8MC830H0,
3392.1271,7721,348,8PWREVHH,3,9.747491666666666666666667,PSCDTNEH8MC830H0,
5601.8626,7721,580,8PWREVHH,3,9.658383793103448275862069,PSCDTNEH8MC830H0,
4064.3523,7721,423,8PWREVHH,3,9.608397872340425531914894,PSCDTNEH8MC830H0,
3520.7767,7721,368,8PWREVHH,3,9.567327989130434782608696,PSCDTNEH8MC830H0,
3359.4222,7721,347,8PWREVHH,3,9.681331988472622478386167,PSCDTNEH8MC830H0,
84.9041,7721,9,8PWRFVHH,3,9.433788888888888888888889,PSCDTNEH8MC830H0,
132.2066,7721,14,8PWRFVHH,3,9.443328571428571428571429,PSCDTNEH8MC830H0,
325.1416,7721,33,8PWRFVHH,3,9.852775757575757575757576,PSCDTNEH8MC830H0,
279.7392,7721,27,8PWRFVHH,3,10.360711111111111111111111,PSCDTNEH8MC830H0,
109.0475,7721,10,8PWRFVHH,3,10.90475,PSCDTNEH8MC830H0,
380.3367,7721,40,8PWRFVHH,3,9.5084175,PSCDTNEH8MC830H0,
284.5722,7721,30,8PWRFVHH,3,9.48574,PSCDTNEH8MC830H0,
693.2737,7721,72,8PWRFVHH,3,9.628801388888888888888889,PSCDTNEH8MC830H0,
472.9941,7721,47,8PWRFVHH,3,10.063704255319148936170213,PSCDTNEH8MC830H0,
783.3883,7721,83,8PWRFVHH,3,9.438413253012048192771084,PSCDTNEH8MC830H0,
422.4201,7721,45,8PWRFVHH,3,9.387113333333333333333333,PSCDTNEH8MC830H0,
493.2488,7721,52,8PWRFVHH,3,9.485553846153846153846154,PSCDTNEH8MC830H0,
423.1855,7721,43,8PWRFVHH,3,9.841523255813953488372093,PSCDTNEH8MC830H0,
595.2274,7721,63,8PWRFVHH,3,9.448053968253968253968254,PSCDTNEH8MC830H0,
920.9429,7721,97,8PWRFVHH,3,9.494256701030927835051546,PSCDTNEH8MC830H0,
838.9463,7721,88,8PWRFVHH,3,9.533480681818181818181818,PSCDTNEH8MC830H0,
180.5718,7721,19,8PWRFVHH,3,9.503778947368421052631579,PSCDTNEH8MC830H0,
1169.5531,7721,120,8PWRFVHH,3,9.746275833333333333333333,PSCDTNEH8MC830H0,
700.0652,7721,74,8PWRFVHH,3,9.460340540540540540540541,PSCDTNEH8MC830H0,
395.9704,7721,40,8PWRFVHH,3,9.89926,PSCDTNEH8MC830H0,
162.2363,7721,17,8PWRFVHH,3,9.543311764705882352941176,PSCDTNEH8MC830H0,
142.8246,7721,15,8PWRFVHH,3,9.52164,PSCDTNEH8MC830H0,
637.1976,7721,67,8PWRFVHH,3,9.510411940298507462686567,PSCDTNEH8MC830H0,
686.1748,7721,73,8PWRFVHH,3,9.399654794520547945205479,PSCDTNEH8MC830H0,
714.59,7721,73,8PWRFVHH,3,9.788904109589041095890411,PSCDTNEH8MC830H0,
502.5047,7721,53,8PWRFVHH,3,9.481220754716981132075472,PSCDTNEH8MC830H0,
996.5255,7721,104,8PWRFVHH,3,9.581975961538461538461538,PSCDTNEH8MC830H0,
1007.7806,7721,106,8PWRFVHH,3,9.507364150943396226415094,PSCDTNEH8MC830H0,
229.3058,7721,24,8PWRFVHH,3,9.554408333333333333333333,PSCDTNEH8MC830H0,
291.1998,7721,29,8PWRFVHH,3,10.041372413793103448275862,PSCDTNEH8MC830H0,
755.3325,7721,76,8PWRFVHH,3,9.938585526315789473684211,PSCDTNEH8MC830H0,
608.5192,7721,63,8PWRFVHH,3,9.659034920634920634920635,PSCDTNEH8MC830H0,
583.0243,7721,60,8PWRFVHH,3,9.717071666666666666666667,PSCDTNEH8MC830H0,
884.3924,7721,91,8PWRFVHH,3,9.718597802197802197802198,PSCDTNEH8MC830H0,
1136.89,7721,117,8PWRFVHH,3,9.717008547008547008547009,PSCDTNEH8MC830H0,
714.5568,7721,76,8PWRFVHH,3,9.402063157894736842105263,PSCDTNEH8MC830H0,
636.4722,7721,67,8PWRFVHH,3,9.499585074626865671641791,PSCDTNEH8MC830H0,
511.6293,7721,54,8PWRFVHH,3,9.474616666666666666666667,PSCDTNEH8MC830H0,
764.5705,7721,77,8PWRFVHH,3,9.929487012987012987012987,PSCDTNEH8MC830H0,
9.5186,7721,1,8PWRFVHH,3,9.5186,PSCDTNEH8MC830H0,
821.7616,7721,84,8PWRFVHH,3,9.782876190476190476190476,PSCDTNEH8MC830H0,
471.3777,7721,49,8PWRFVHH,3,9.619953061224489795918367,PSCDTNEH8MC830H0,
805.0529,7721,85,8PWRFVHH,3,9.471210588235294117647059,PSCDTNEH8MC830H0,
405.7726,7721,41,8PWRFVHH,3,9.896892682926829268292683,PSCDTNEH8MC830H0,
1137.0622,7721,117,8PWRFVHH,3,9.71848034188034188034188,PSCDTNEH8MC830H0,
1733.7168,7721,178,8PWRFVHH,3,9.739982022471910112359551,PSCDTNEH8MC830H0,
714.3288,7721,74,8PWRFVHH,3,9.653091891891891891891892,PSCDTNEH8MC830H0,
1063.5359,7721,109,8PWRFVHH,3,9.757210091743119266055046,PSCDTNEH8MC830H0,
485.6743,7721,51,8PWRFVHH,3,9.523025490196078431372549,PSCDTNEH8MC830H0,
705.4013,7721,72,8PWRFVHH,3,9.797240277777777777777778,PSCDTNEH8MC830H0,
9.6387,7721,1,8PWRFVHH,3,9.6387,PSCDTNEH8MC830H0,
583.5299,7721,60,8PWRFVHH,3,9.725498333333333333333333,PSCDTNEH8MC830H0,
610.0736,7721,64,8PWRFVHH,3,9.5324,PSCDTNEH8MC830H0,
873.8896,7721,91,8PWRFVHH,3,9.603182417582417582417582,PSCDTNEH8MC830H0,
1691.3043,7721,171,8PWRFVHH,3,9.890668421052631578947368,PSCDTNEH8MC830H0,
646.0836,7721,68,8PWRFVHH,3,9.501229411764705882352941,PSCDTNEH8MC830H0,
1095.2307,7721,111,8PWRFVHH,3,9.866943243243243243243243,PSCDTNEH8MC830H0,
1221.3774,7721,126,8PWRFVHH,3,9.693471428571428571428571,PSCDTNEH8MC830H0,
1159.7742,7721,118,8PWRFVHH,3,9.828594915254237288135593,PSCDTNEH8MC830H0,
1162.5121,7721,118,8PWRFVHH,3,9.851797457627118644067797,PSCDTNEH8MC830H0,
1379.6918,7721,143,8PWRFVHH,3,9.648194405594405594405594,PSCDTNEH8MC830H0,
342.7709,7721,36,8PWRFVHH,3,9.521413888888888888888889,PSCDTNEH8MC830H0,
9.6159,7721,1,8PWRFVHH,3,9.6159,PSCDTNEH8MC830H0,
330.5583,7721,35,8PWRFVHH,3,9.444522857142857142857143,PSCDTNEH8MC830H0,
155.2585,7721,16,8PWRFVHH,3,9.70365625,PSCDTNEH8MC830H0,
163.1722,7721,17,8PWRFVHH,3,9.598364705882352941176471,PSCDTNEH8MC830H0,
800.8742,7721,82,8PWRFVHH,3,9.766758536585365853658537,PSCDTNEH8MC830H0,
379.7195,7721,40,8PWRFVHH,3,9.4929875,PSCDTNEH8MC830H0,
454.5929,7721,47,8PWRFVHH,3,9.672189361702127659574468,PSCDTNEH8MC830H0,
540.6961,7721,57,8PWRFVHH,3,9.485896491228070175438596,PSCDTNEH8MC830H0,
9.5846,7721,1,8PWRFVHH,3,9.5846,PSCDTNEH8MC830H0,
546.4318,7721,57,8PWRFVHH,3,9.586522807017543859649123,PSCDTNEH8MC830H0,
276.8358,7721,28,8PWRFVHH,3,9.886992857142857142857143,PSCDTNEH8MC830H0,
486.0842,7721,48,8PWRFVHH,3,10.126754166666666666666667,PSCDTNEH8MC830H0,
652.4577,7721,69,8PWRFVHH,3,9.455908695652173913043478,PSCDTNEH8MC830H0,
629.5624,7721,65,8PWRFVHH,3,9.685575384615384615384615,PSCDTNEH8MC830H0,
920.8852,7721,93,8PWRFVHH,3,9.901991397849462365591398,PSCDTNEH8MC830H0,
9.71,7721,1,8PWRFVHH,3,9.71,PSCDTNEH8MC830H0,
132.1817,7721,12,8PWRFVHH,3,11.015141666666666666666667,PSCDTNEH8MC830H0,
814.4319,7721,83,8PWRFVHH,3,9.812432530120481927710843,PSCDTNEH8MC830H0,
122.941,7721,13,8PWRFVHH,3,9.457,PSCDTNEH8MC830H0,
218.4491,7721,23,8PWRFVHH,3,9.497786956521739130434783,PSCDTNEH8MC830H0,
170.4831,7721,18,8PWRFVHH,3,9.471283333333333333333333,PSCDTNEH8MC830H0,
150.9468,7721,16,8PWRFVHH,3,9.434175,PSCDTNEH8MC830H0,
264.4716,7721,28,8PWRFVHH,3,9.445414285714285714285714,PSCDTNEH8MC830H0,
687.1082,7721,70,8PAREVHH,4,9.815831428571428571428571,PSCDTNEH8MC830H0,
831.1076,7721,76,8PAREVHH,4,10.935626315789473684210526,PSCDTNEH8MC830H0,
20.0563,7721,2,8PKADVHH,4,10.02815,PSCDTNEH8MC830H0,
60.1493,7721,6,8PKADVHH,4,10.024883333333333333333333,PSCDTNEH8MC830H0,
39.9895,7721,4,8PKADVHH,4,9.997375,PSCDTNEH8MC830H0,
69.0904,7721,7,8PKADVHH,4,9.870057142857142857142857,PSCDTNEH8MC830H0,
10.0793,7721,1,8PKADVHH,4,10.0793,PSCDTNEH8MC830H0,
30.9219,7721,3,8PKADVHH,4,10.3073,PSCDTNEH8MC830H0,
41.0627,7721,4,8PKADVHH,4,10.265675,PSCDTNEH8MC830H0,
9.8882,7721,1,8PKADVHH,4,9.8882,PSCDTNEH8MC830H0,
30.4131,7721,3,8PKADVHH,4,10.1377,PSCDTNEH8MC830H0,
9.9255,7721,1,8PKADVHH,4,9.9255,PSCDTNEH8MC830H0,
39.5866,7721,4,8PKADVHH,4,9.89665,PSCDTNEH8MC830H0,
30.1427,7721,3,8PKADVHH,4,10.047566666666666666666667,PSCDTNEH8MC830H0,
41.3421,7721,4,8PKADVHH,4,10.335525,PSCDTNEH8MC830H0,
40.9167,7721,4,8PKADVHH,4,10.229175,PSCDTNEH8MC830H0,
29.3647,7721,3,8PKADVHH,4,9.788233333333333333333333,PSCDTNEH8MC830H0,
178.6748,7721,18,8PKADVHH,4,9.926377777777777777777778,PSCDTNEH8MC830H0,
180.4292,7721,17,8PKADVHH,4,10.613482352941176470588235,PSCDTNEH8MC830H0,
90.0163,7721,9,8PKADVHH,4,10.001811111111111111111111,PSCDTNEH8MC830H0,
238.0559,7721,24,8PKADVHH,4,9.918995833333333333333333,PSCDTNEH8MC830H0,
21.1525,7721,2,8PKADVHH,4,10.57625,PSCDTNEH8MC830H0,
31.0515,7721,3,8PKADVHH,4,10.3505,PSCDTNEH8MC830H0,
72.9246,7721,7,8PKADVHH,4,10.4178,PSCDTNEH8MC830H0,
59.6565,7721,6,8PKADVHH,4,9.94275,PSCDTNEH8MC830H0,
108.2768,7721,9,8PKADVHH,4,12.030755555555555555555556,PSCDTNEH8MC830H0,
30.3345,7721,3,8PKADVHH,4,10.1115,PSCDTNEH8MC830H0,
10.1443,7721,1,8PKADVHH,4,10.1443,PSCDTNEH8MC830H0,
9.6095,7721,1,8PKADVHH,4,9.6095,PSCDTNEH8MC830H0,
41.0359,7721,4,8PKADVHH,4,10.258975,PSCDTNEH8MC830H0,
51.1732,7721,5,8PKADVHH,4,10.23464,PSCDTNEH8MC830H0,
30.0954,7721,3,8PKADVHH,4,10.0318,PSCDTNEH8MC830H0,
80.1652,7721,8,8PKADVHH,4,10.02065,PSCDTNEH8MC830H0,
69.9675,7721,7,8PKADVHH,4,9.995357142857142857142857,PSCDTNEH8MC830H0,
20.2321,7721,2,8PKADVHH,4,10.11605,PSCDTNEH8MC830H0,
40.3206,7721,4,8PKADVHH,4,10.08015,PSCDTNEH8MC830H0,
101.3145,7721,10,8PKADVHH,4,10.13145,PSCDTNEH8MC830H0,
30.4402,7721,3,8PKADVHH,4,10.146733333333333333333333,PSCDTNEH8MC830H0,
40.9242,7721,4,8PKADVHH,4,10.23105,PSCDTNEH8MC830H0,
40.1659,7721,4,8PKADVHH,4,10.041475,PSCDTNEH8MC830H0,
40.2565,7721,4,8PKADVHH,4,10.064125,PSCDTNEH8MC830H0,
69.4956,7721,7,8PKADVHH,4,9.927942857142857142857143,PSCDTNEH8MC830H0,
100.1003,7721,10,8PKADVHH,4,10.01003,PSCDTNEH8MC830H0,
39.6007,7721,4,8PKADVHH,4,9.900175,PSCDTNEH8MC830H0,
30.1221,7721,3,8PKADVHH,4,10.0407,PSCDTNEH8MC830H0,
39.8364,7721,4,8PKADVHH,4,9.9591,PSCDTNEH8MC830H0,
10.0055,7721,1,8PKADVHH,4,10.0055,PSCDTNEH8MC830H0,
70.6853,7721,7,8PKADVHH,4,10.0979,PSCDTNEH8MC830H0,
70.3725,7721,7,8PKADVHH,4,10.053214285714285714285714,PSCDTNEH8MC830H0,
10.1945,7721,1,8PKAEVHH,4,10.1945,PSCDTNEH8MC830H0,
10.0769,7721,1,8PKAEVHH,4,10.0769,PSCDTNEH8MC830H0,
168.6995,7721,17,8PKAEVHH,4,9.9235,PSCDTNEH8MC830H0,
11.3362,7721,1,8PKAEVHH,4,11.3362,PSCDTNEH8MC830H0,
39.3822,7721,4,8PKAEVHH,4,9.84555,PSCDTNEH8MC830H0,
79.1901,7721,8,8PKAEVHH,4,9.8987625,PSCDTNEH8MC830H0,
149.6105,7721,15,8PKAEVHH,4,9.974033333333333333333333,PSCDTNEH8MC830H0,
269.6315,7721,27,8PKAEVHH,4,9.986351851851851851851852,PSCDTNEH8MC830H0,
230.0024,7721,23,8PKAEVHH,4,10.000104347826086956521739,PSCDTNEH8MC830H0,
290.1765,7721,29,8PKAEVHH,4,10.006086206896551724137931,PSCDTNEH8MC830H0,
303.3825,7721,30,8PKAEVHH,4,10.11275,PSCDTNEH8MC830H0,
289.3135,7721,29,8PKAEVHH,4,9.976327586206896551724138,PSCDTNEH8MC830H0,
371.4218,7721,33,8PKAEVHH,4,11.255206060606060606060606,PSCDTNEH8MC830H0,
201.0706,7721,20,8PKAEVHH,4,10.05353,PSCDTNEH8MC830H0,
121.0453,7721,12,8PKAEVHH,4,10.087108333333333333333333,PSCDTNEH8MC830H0,
706.478,7721,70,8PKAEVHH,4,10.092542857142857142857143,PSCDTNEH8MC830H0,
259.8606,7721,26,8PKAEVHH,4,9.994638461538461538461538,PSCDTNEH8MC830H0,
71.0602,7721,7,8PKAEVHH,4,10.151457142857142857142857,PSCDTNEH8MC830H0,
79.9811,7721,8,8PKAEVHH,4,9.9976375,PSCDTNEH8MC830H0,
1057.8331,7721,103,8PKAEVHH,4,10.270224271844660194174757,PSCDTNEH8MC830H0,
241.0118,7721,23,8PKAEVHH,4,10.478773913043478260869565,PSCDTNEH8MC830H0,
238.0108,7721,24,8PKAEVHH,4,9.917116666666666666666667,PSCDTNEH8MC830H0,
90.6127,7721,9,8PKAEVHH,4,10.068077777777777777777778,PSCDTNEH8MC830H0,
133.8447,7721,11,8PKAEVHH,4,12.1677,PSCDTNEH8MC830H0,
169.4851,7721,17,8PKAEVHH,4,9.969711764705882352941176,PSCDTNEH8MC830H0,
476.3114,7721,47,8PKAEVHH,4,10.134285106382978723404255,PSCDTNEH8MC830H0,
114.9444,7721,10,8PKAEVHH,4,11.49444,PSCDTNEH8MC830H0,
29.6091,7721,3,8PKAEVHH,4,9.8697,PSCDTNEH8MC830H0,
228.4145,7721,23,8PKAEVHH,4,9.931065217391304347826087,PSCDTNEH8MC830H0,
213.4824,7721,20,8PKAEVHH,4,10.67412,PSCDTNEH8MC830H0,
139.1148,7721,14,8PKAEVHH,4,9.936771428571428571428571,PSCDTNEH8MC830H0,
189.227,7721,19,8PKAEVHH,4,9.959315789473684210526316,PSCDTNEH8MC830H0,
190.6407,7721,19,8PKAEVHH,4,10.033721052631578947368421,PSCDTNEH8MC830H0,
274.0922,7721,26,8PKAEVHH,4,10.542007692307692307692308,PSCDTNEH8MC830H0,
397.7314,7721,39,8PKAEVHH,4,10.198241025641025641025641,PSCDTNEH8MC830H0,
375.9706,7721,38,8PKAEVHH,4,9.893963157894736842105263,PSCDTNEH8MC830H0,
193.6883,7721,18,8PKAEVHH,4,10.760461111111111111111111,PSCDTNEH8MC830H0,
310.9254,7721,31,8PKAEVHH,4,10.029851612903225806451613,PSCDTNEH8MC830H0,
191.2955,7721,19,8PKAEVHH,4,10.068184210526315789473684,PSCDTNEH8MC830H0,
280.4503,7721,24,8PKAEVHH,4,11.685429166666666666666667,PSCDTNEH8MC830H0,
39.6982,7721,4,8PKAEVHH,4,9.92455,PSCDTNEH8MC830H0,
359.3461,7721,36,8PKAEVHH,4,9.981836111111111111111111,PSCDTNEH8MC830H0,
208.7374,7721,21,8PKAEVHH,4,9.939876190476190476190476,PSCDTNEH8MC830H0,
229.7458,7721,23,8PKAEVHH,4,9.98894782608695652173913,PSCDTNEH8MC830H0,
290.5826,7721,28,8PKAEVHH,4,10.37795,PSCDTNEH8MC830H0,
178.0672,7721,18,8PKAEVHH,4,9.892622222222222222222222,PSCDTNEH8MC830H0,
327.5061,7721,30,8PKAEVHH,4,10.91687,PSCDTNEH8MC830H0,
170.7101,7721,17,8PKAEVHH,4,10.041770588235294117647059,PSCDTNEH8MC830H0,
218.8169,7721,22,8PKAEVHH,4,9.946222727272727272727273,PSCDTNEH8MC830H0,
323.5062,7721,32,8PKAEVHH,4,10.10956875,PSCDTNEH8MC830H0,
399.5809,7721,39,8PKAEVHH,4,10.245664102564102564102564,PSCDTNEH8MC830H0,
208.1304,7721,21,8PKAEVHH,4,9.910971428571428571428571,PSCDTNEH8MC830H0,
168.3826,7721,17,8PKAEVHH,4,9.904858823529411764705882,PSCDTNEH8MC830H0,
55.4678,7721,4,8PKAEVHH,4,13.86695,PSCDTNEH8MC830H0,
79.1558,7721,8,8PKAEVHH,4,9.894475,PSCDTNEH8MC830H0,
195.2996,7721,18,8PKAEVHH,4,10.849977777777777777777778,PSCDTNEH8MC830H0,
144.1022,7721,14,8PKAEVHH,4,10.293014285714285714285714,PSCDTNEH8MC830H0,
149.3159,7721,15,8PKAEVHH,4,9.954393333333333333333333,PSCDTNEH8MC830H0,
330.4057,7721,33,8PKAEVHH,4,10.012293939393939393939394,PSCDTNEH8MC830H0,
11.2517,7721,1,8PKAEVHH,4,11.2517,PSCDTNEH8MC830H0,
139.6704,7721,14,8PKAEVHH,4,9.976457142857142857142857,PSCDTNEH8MC830H0,
180.0019,7721,18,8PKAEVHH,4,10.000105555555555555555556,PSCDTNEH8MC830H0,
240.3327,7721,24,8PKAEVHH,4,10.0138625,PSCDTNEH8MC830H0,
536.5006,7721,54,8PKAEVHH,4,9.935196296296296296296296,PSCDTNEH8MC830H0,
314.0339,7721,32,8PKAEVHH,4,9.813559375,PSCDTNEH8MC830H0,
209.6663,7721,21,8PKAEVHH,4,9.98410952380952380952381,PSCDTNEH8MC830H0,
233.8946,7721,23,8PKAEVHH,4,10.169330434782608695652174,PSCDTNEH8MC830H0,
249.9895,7721,25,8PKAEVHH,4,9.99958,PSCDTNEH8MC830H0,
238.6859,7721,24,8PKAEVHH,4,9.945245833333333333333333,PSCDTNEH8MC830H0,
210.8018,7721,21,8PKAEVHH,4,10.038180952380952380952381,PSCDTNEH8MC830H0,
242.3661,7721,24,8PKAEVHH,4,10.0985875,PSCDTNEH8MC830H0,
190.2464,7721,19,8PKAEVHH,4,10.012968421052631578947368,PSCDTNEH8MC830H0,
308.3249,7721,31,8PKAEVHH,4,9.945964516129032258064516,PSCDTNEH8MC830H0,
503.3856,7721,50,8PKAEVHH,4,10.067712,PSCDTNEH8MC830H0,
248.7172,7721,23,8PKAEVHH,4,10.813791304347826086956522,PSCDTNEH8MC830H0,
40.3846,7721,4,8PKAEVHH,4,10.09615,PSCDTNEH8MC830H0,
160.0253,7721,16,8PKAEVHH,4,10.00158125,PSCDTNEH8MC830H0,
243.4663,7721,24,8PKAEVHH,4,10.144429166666666666666667,PSCDTNEH8MC830H0,
180.2282,7721,18,8PKAEVHH,4,10.012677777777777777777778,PSCDTNEH8MC830H0,
116.2543,7721,10,8PKAEVHH,4,11.62543,PSCDTNEH8MC830H0,
129.5946,7721,13,8PKAEVHH,4,9.968815384615384615384615,PSCDTNEH8MC830H0,
127.4579,7721,11,8PKAEVHH,4,11.587081818181818181818182,PSCDTNEH8MC830H0,
89.6704,7721,9,8PKAEVHH,4,9.963377777777777777777778,PSCDTNEH8MC830H0,
199.9831,7721,20,8PKAEVHH,4,9.999155,PSCDTNEH8MC830H0,
158.3385,7721,16,8PKAEVHH,4,9.89615625,PSCDTNEH8MC830H0,
139.4327,7721,14,8PKAEVHH,4,9.959478571428571428571429,PSCDTNEH8MC830H0,
267.8552,7721,27,8PKAEVHH,4,9.920562962962962962962963,PSCDTNEH8MC830H0,
184.7894,7721,16,8PKAEVHH,4,11.5493375,PSCDTNEH8MC830H0,
199.5877,7721,20,8PKAEVHH,4,9.979385,PSCDTNEH8MC830H0,
119.846,7721,12,8PKAEVHH,4,9.987166666666666666666667,PSCDTNEH8MC830H0,
439.4764,7721,41,8PKAEVHH,4,10.718936585365853658536585,PSCDTNEH8MC830H0,
335.3669,7721,32,8PKAEVHH,4,10.480215625,PSCDTNEH8MC830H0,
484.4882,7721,47,8PKAEVHH,4,10.308259574468085106382979,PSCDTNEH8MC830H0,
344.0285,7721,33,8PKAEVHH,4,10.425106060606060606060606,PSCDTNEH8MC830H0,
289.7868,7721,26,8PKAEVHH,4,11.145646153846153846153846,PSCDTNEH8MC830H0,
149.3137,7721,15,8PKAEVHH,4,9.954246666666666666666667,PSCDTNEH8MC830H0,
137.9412,7721,14,8PKAEVHH,4,9.852942857142857142857143,PSCDTNEH8MC830H0,
100.4042,7721,10,8PKAEVHH,4,10.04042,PSCDTNEH8MC830H0,
122.1195,7721,12,8PKAEVHH,4,10.176625,PSCDTNEH8MC830H0,
197.7218,7721,20,8PKAEVHH,4,9.88609,PSCDTNEH8MC830H0,
265.1795,7721,27,8PKAEVHH,4,9.821462962962962962962963,PSCDTNEH8MC830H0,
64.1419,7721,5,8PKAEVHH,4,12.82838,PSCDTNEH8MC830H0,
863.6691,7721,87,8PKAEVHH,4,9.927231034482758620689655,PSCDTNEH8MC830H0,
30.9565,7721,3,8PKAEVHH,4,10.318833333333333333333333,PSCDTNEH8MC830H0,
248.7753,7721,25,8PKAEVHH,4,9.951012,PSCDTNEH8MC830H0,
49.8528,7721,5,8PKAEVHH,4,9.97056,PSCDTNEH8MC830H0,
99.7203,7721,10,8PKAEVHH,4,9.97203,PSCDTNEH8MC830H0,
80.2615,7721,8,8PKAEVHH,4,10.0326875,PSCDTNEH8MC830H0,
60.1751,7721,6,8PKAEVHH,4,10.029183333333333333333333,PSCDTNEH8MC830H0,
99.7458,7721,10,8PKAEVHH,4,9.97458,PSCDTNEH8MC830H0,
161.5261,7721,16,8PKAEVHH,4,10.09538125,PSCDTNEH8MC830H0,
158.9488,7721,16,8PKAEVHH,4,9.9343,PSCDTNEH8MC830H0,
49.6335,7721,5,8PKAEVHH,4,9.9267,PSCDTNEH8MC830H0,
90.7356,7721,9,8PKAEVHH,4,10.081733333333333333333333,PSCDTNEH8MC830H0,
109.5499,7721,11,8PKAEVHH,4,9.959081818181818181818182,PSCDTNEH8MC830H0,
69.3655,7721,7,8PKAEVHH,4,9.909357142857142857142857,PSCDTNEH8MC830H0,
141.4054,7721,14,8PKAEVHH,4,10.100385714285714285714286,PSCDTNEH8MC830H0,
122.3881,7721,12,8PKAEVHH,4,10.199008333333333333333333,PSCDTNEH8MC830H0,
320.9677,7721,32,8PKAEVHH,4,10.030240625,PSCDTNEH8MC830H0,
147.6806,7721,15,8PKAEVHH,4,9.845373333333333333333333,PSCDTNEH8MC830H0,
220.1704,7721,22,8PKAEVHH,4,10.007745454545454545454545,PSCDTNEH8MC830H0,
340.2548,7721,34,8PKAEVHH,4,10.007494117647058823529412,PSCDTNEH8MC830H0,
108.511,7721,11,8PKAEVHH,4,9.864636363636363636363636,PSCDTNEH8MC830H0,
140.7863,7721,14,8PKAEVHH,4,10.056164285714285714285714,PSCDTNEH8MC830H0,
161.9977,7721,16,8PKAEVHH,4,10.12485625,PSCDTNEH8MC830H0,
184.3793,7721,17,8PKAEVHH,4,10.845841176470588235294118,PSCDTNEH8MC830H0,
374.5946,7721,36,8PKAEVHH,4,10.405405555555555555555556,PSCDTNEH8MC830H0,
89.4618,7721,9,8PKAEVHH,4,9.9402,PSCDTNEH8MC830H0,
201.06,7721,20,8PKAEVHH,4,10.053,PSCDTNEH8MC830H0,
