TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
5161.4474,7721,364,8PLAEVHH,5,14.17980055,PSCDTJMH8MC830G3
5674.8682,7721,399,8PLAEVHH,5,14.22272732,PSCDTJMH8MC830G3
5279.5468,7721,400,8PLAEVHH,5,13.198867,PSCDTJMH8MC830G3
5688.2799,7721,400,8PLAEVHH,5,14.22069975,PSCDTJMH8MC830G3
6713.7315,7721,497,8PLAEVHH,5,13.50851408,PSCDTJMH8MC830G3
9303.0205,7721,537,8PLAEVHH,5,17.32406052,PSCDTJMH8MC830G3
6737.4312,7721,487,8PLAEVHH,5,13.83456099,PSCDTJMH8MC830G3
5075.8748,7721,380,8PLAEVHH,5,13.35756526,PSCDTJMH8MC830G3
4029.2456,7721,304,8PLAEVHH,5,13.25409737,PSCDTJMH8MC830G3
4327.3777,7721,325,8PLAEVHH,5,13.31500831,PSCDTJMH8MC830G3
8621.8957,7721,587,8PLAEVHH,5,14.68806763,PSCDTJMH8MC830G3
6300.2431,7721,440,8PLAEVHH,5,14.31873432,PSCDTJMH8MC830G3
4530.9474,7721,342,8PLAEVHH,5,13.24838421,PSCDTJMH8MC830G3
4962.2954,7721,373,8PLAEVHH,5,13.30374102,PSCDTJMH8MC830G3
4666.61,7721,328,8PLAEVHH,5,14.22746951,PSCDTJMH8MC830G3
5665.5114,7721,429,8PLAEVHH,5,13.20632028,PSCDTJMH8MC830G3
6099.0993,7721,449,8PLAEVHH,5,13.58374009,PSCDTJMH8MC830G3
6647.1294,7721,413,8PLAEVHH,5,16.09474431,PSCDTJMH8MC830G3
5666.4602,7721,428,8PLAEVHH,5,13.23939299,PSCDTJMH8MC830G3
8740.6549,7721,649,8PLAEVHH,5,13.4678812,PSCDTJMH8MC830G3
5734.6612,7721,424,8PLAEVHH,5,13.52514434,PSCDTJMH8MC830G3
8763.5319,7721,583,8PLAEVHH,5,15.03178714,PSCDTJMH8MC830G3
1774.7769,7721,132,8PLAEVHH,5,13.44527955,PSCDTJMH8MC830G3
8404.0217,7721,540,8PLAEVHH,5,15.56300315,PSCDTJMH8MC830G3
6514.3876,7721,466,8PLAEVHH,5,13.97937253,PSCDTJMH8MC830G3
5613.4831,7721,384,8PLAEVHH,5,14.61844557,PSCDTJMH8MC830G3
6147.1794,7721,468,8PLAEVHH,5,13.13499872,PSCDTJMH8MC830G3
6006.238,7721,443,8PLAEVHH,5,13.55809932,PSCDTJMH8MC830G3
7521.62,7721,547,8PLAEVHH,5,13.75067642,PSCDTJMH8MC830G3
9488.0279,7721,257,8PLAEVHH,5,36.9183965,PSCDTJMH8MC830G3
1575.4938,7721,120,8PLAEVHH,5,13.129115,PSCDTJMH8MC830G3
10412.4692,7721,749,8PLAEVHH,5,13.90182804,PSCDTJMH8MC830G3
5036.3926,7721,347,8PLAEVHH,5,14.51409971,PSCDTJMH8MC830G3
8035.178,7721,534,8PLAEVHH,5,15.04714981,PSCDTJMH8MC830G3
2271.5623,7721,171,8PLAEVHH,5,13.28399006,PSCDTJMH8MC830G3
6293.991,7721,381,8PLAEVHH,5,16.51966142,PSCDTJMH8MC830G3
5630.0827,7721,390,8PLAEVHH,5,14.43610949,PSCDTJMH8MC830G3
3178.5493,7721,235,8PLAEVHH,5,13.5257417,PSCDTJMH8MC830G3
5909.5533,7721,389,8PLAEVHH,5,15.19165373,PSCDTJMH8MC830G3
5864.3371,7721,445,8PLAEVHH,5,13.17828562,PSCDTJMH8MC830G3
4820.1951,7721,362,8PLAEVHH,5,13.31545608,PSCDTJMH8MC830G3
8826.7341,7721,670,8PLAEVHH,5,13.17423,PSCDTJMH8MC830G3
8637.6852,7721,647,8PLAEVHH,5,13.35036352,PSCDTJMH8MC830G3
10005.9188,7721,695,8PLAEVHH,5,14.39700547,PSCDTJMH8MC830G3
9406.862,7721,710,8PLAEVHH,5,13.24910141,PSCDTJMH8MC830G3
2389.4387,7721,181,8PLAEVHH,5,13.20131878,PSCDTJMH8MC830G3
2136.1588,7721,162,8PLAEVHH,5,13.18616543,PSCDTJMH8MC830G3
3250.935,7721,243,8PLAEVHH,5,13.37833333,PSCDTJMH8MC830G3
7180.8742,7721,541,8PLAEVHH,5,13.27333494,PSCDTJMH8MC830G3
7264.258,7721,423,8PLAEVHH,5,17.17318676,PSCDTJMH8MC830G3
5734.2329,7721,431,8PLAEVHH,5,13.30448469,PSCDTJMH8MC830G3
6656.8584,7721,431,8PLAEVHH,5,15.4451471,PSCDTJMH8MC830G3
6075.9282,7721,441,8PLAEVHH,5,13.77761497,PSCDTJMH8MC830G3
3889.0942,7721,291,8PLAEVHH,5,13.36458488,PSCDTJMH8MC830G3
5166.7955,7721,334,8PLAEVHH,5,15.4694476,PSCDTJMH8MC830G3
5542.8444,7721,259,8PLAEVHH,5,21.40094363,PSCDTJMH8MC830G3
4126.7636,7721,310,8PLAEVHH,5,13.31214065,PSCDTJMH8MC830G3
5257.227,7721,382,8PLAEVHH,5,13.76237435,PSCDTJMH8MC830G3
3937.8824,7721,300,8PLAEVHH,5,13.12627467,PSCDTJMH8MC830G3
6730.4021,7721,471,8PLAEVHH,5,14.28960106,PSCDTJMH8MC830G3
9330.6967,7721,577,8PLAEVHH,5,16.17105147,PSCDTJMH8MC830G3
7925.1675,7721,468,8PLAEVHH,5,16.93411859,PSCDTJMH8MC830G3
9187.4836,7721,529,8PLAEVHH,5,17.36764386,PSCDTJMH8MC830G3
807.6562,7721,60,8PLAEVHH,5,13.46093667,PSCDTJMH8MC830G3
7730.3542,7721,578,8PLAEVHH,5,13.37431522,PSCDTJMH8MC830G3
11917.4182,7721,841,8PLAEVHH,5,14.17053294,PSCDTJMH8MC830G3
7497.882,7721,568,8PLAEVHH,5,13.20049648,PSCDTJMH8MC830G3
2897.4712,7721,200,8PLAEVHH,5,14.487356,PSCDTJMH8MC830G3
5122.2916,7721,376,8PLAEVHH,5,13.62311596,PSCDTJMH8MC830G3
3946.0657,7721,289,8PLAEVHH,5,13.65420657,PSCDTJMH8MC830G3
5992.9038,7721,453,8PLAEVHH,5,13.22936821,PSCDTJMH8MC830G3
8489.4485,7721,570,8PLAEVHH,5,14.8937693,PSCDTJMH8MC830G3
7919.1078,7721,578,8PLAEVHH,5,13.70087855,PSCDTJMH8MC830G3
4910.7538,7721,373,8PLAEVHH,5,13.16555979,PSCDTJMH8MC830G3
3205.882,7721,218,8PLAEVHH,5,14.70588073,PSCDTJMH8MC830G3
5041.1858,7721,379,8PLAEVHH,5,13.30128179,PSCDTJMH8MC830G3
12111.0314,7721,916,8PLAEVHH,5,13.22165,PSCDTJMH8MC830G3
7173.4905,7721,460,8PLAEVHH,5,15.59454457,PSCDTJMH8MC830G3
11362.083,7721,787,8PLAEVHH,5,14.43720839,PSCDTJMH8MC830G3
11073.2906,7721,747,8PLAEVHH,5,14.8236822,PSCDTJMH8MC830G3
5683.974,7721,411,8PLAEVHH,5,13.82962044,PSCDTJMH8MC830G3
7575.6396,7721,570,8PLAEVHH,5,13.29059579,PSCDTJMH8MC830G3
8299.8929,7721,626,8PLAEVHH,5,13.25861486,PSCDTJMH8MC830G3
6534.9877,7721,375,8PLAEVHH,5,17.42663387,PSCDTJMH8MC830G3
4261.4655,7721,298,8PLAEVHH,5,14.3002198,PSCDTJMH8MC830G3
6259.5472,7721,438,8PLAEVHH,5,14.29120365,PSCDTJMH8MC830G3
4896.967,7721,334,8PLAEVHH,5,14.66157784,PSCDTJMH8MC830G3
9401.0937,7721,683,8PLAEVHH,5,13.76441245,PSCDTJMH8MC830G3
6498.5897,7721,406,8PLAEVHH,5,16.00637857,PSCDTJMH8MC830G3
7996.9649,7721,601,8PLAEVHH,5,13.306098,PSCDTJMH8MC830G3
7513.2291,7721,515,8PLAEVHH,5,14.58879437,PSCDTJMH8MC830G3
1639.088,7721,125,8PLAEVHH,5,13.112704,PSCDTJMH8MC830G3
2947.5382,7721,120,8PLAEVHH,5,24.56281833,PSCDTJMH8MC830G3
2480.1361,7721,189,8PLAEVHH,5,13.12241323,PSCDTJMH8MC830G3
1746.5022,7721,132,8PLAEVHH,5,13.23107727,PSCDTJMH8MC830G3
3906.1914,7721,244,8PLAEVHH,5,16.00898115,PSCDTJMH8MC830G3
6402.309,7721,452,8PLAEVHH,5,14.16440044,PSCDTJMH8MC830G3
10755.8634,7721,698,8PLAEVHH,5,15.40954642,PSCDTJMH8MC830G3
10225.5376,7721,711,8PLAEVHH,5,14.38190942,PSCDTJMH8MC830G3
9674.1193,7721,724,8PLAEVHH,5,13.36204323,PSCDTJMH8MC830G3
8435.7828,7721,633,8PLAEVHH,5,13.32667109,PSCDTJMH8MC830G3
12655.3388,7721,883,8PLAEVHH,5,14.33220702,PSCDTJMH8MC830G3
9769.3593,7721,656,8PLAEVHH,5,14.89231601,PSCDTJMH8MC830G3
14042.5298,7721,957,8PLAEVHH,5,14.67348986,PSCDTJMH8MC830G3
13602.0636,7721,957,8PLAEVHH,5,14.2132326,PSCDTJMH8MC830G3
22315.2678,7721,802,8PLAEVHH,5,27.82452344,PSCDTJMH8MC830G3
9131.106,7721,575,8PLAEVHH,5,15.88018435,PSCDTJMH8MC830G3
3176.3877,7721,216,8PLAEVHH,5,14.70549861,PSCDTJMH8MC830G3
9510.8469,7721,651,8PLAEVHH,5,14.60959585,PSCDTJMH8MC830G3
3295.3513,7721,199,8PLAEVHH,5,16.55955427,PSCDTJMH8MC830G3
4040.4962,7721,303,8PLAEVHH,5,13.33497096,PSCDTJMH8MC830G3
10267.9594,7721,608,8PLAEVHH,5,16.88809112,PSCDTJMH8MC830G3
7922.3573,7721,594,8PLAEVHH,5,13.33730185,PSCDTJMH8MC830G3
13225.3174,7721,998,8PLAEVHH,5,13.25182104,PSCDTJMH8MC830G3
7187.6702,7721,543,8PLAEVHH,5,13.23696169,PSCDTJMH8MC830G3
5907.9553,7721,402,8PLAEVHH,5,14.69640622,PSCDTJMH8MC830G3
2863.2815,7721,216,8PLAEVHH,5,13.25593287,PSCDTJMH8MC830G3
8327.5597,7721,622,8PLAEVHH,5,13.38835965,PSCDTJMH8MC830G3
8819.3098,7721,663,8PLAEVHH,5,13.3021264,PSCDTJMH8MC830G3
2503.5276,7721,167,8PLAEVHH,5,14.99118323,PSCDTJMH8MC830G3
4481.2437,7721,339,8PLAEVHH,5,13.21900796,PSCDTJMH8MC830G3
15930.7164,7721,1003,8PLAEVHH,5,15.8830672,PSCDTJMH8MC830G3
11931.2359,7721,900,8PLAEVHH,5,13.25692878,PSCDTJMH8MC830G3
1539.9135,7721,114,8PLAEVHH,5,13.50801316,PSCDTJMH8MC830G3
1584.9577,7721,116,8PLAEVHH,5,13.66342845,PSCDTJMH8MC830G3
7173.8875,7721,537,8PLAEVHH,5,13.3591946,PSCDTJMH8MC830G3
6555.1004,7721,439,8PLAEVHH,5,14.93189157,PSCDTJMH8MC830G3
2565.534,7721,162,8PLAEVHH,5,15.83662963,PSCDTJMH8MC830G3
3967.8744,7721,175,8PLAEVHH,5,22.673568,PSCDTJMH8MC830G3
4913.5077,7721,341,8PLAEVHH,5,14.40911349,PSCDTJMH8MC830G3
7381.1015,7721,517,8PLAEVHH,5,14.27679207,PSCDTJMH8MC830G3
7606.895,7721,474,8PLAEVHH,5,16.04830169,PSCDTJMH8MC830G3
16980.1921,7721,1019,8PLAEVHH,5,16.663584,PSCDTJMH8MC830G3
9438.1482,7721,713,8PLAEVHH,5,13.2372345,PSCDTJMH8MC830G3
2215.539,7721,156,8PLAEVHH,5,14.20217308,PSCDTJMH8MC830G3
2748.0592,7721,208,8PLAEVHH,5,13.21182308,PSCDTJMH8MC830G3
10393.5539,7721,723,8PLAEVHH,5,14.37559322,PSCDTJMH8MC830G3
5200.9512,7721,388,8PLAEVHH,5,13.4045134,PSCDTJMH8MC830G3
6011.6456,7721,453,8PLAEVHH,5,13.27074084,PSCDTJMH8MC830G3
7082.7255,7721,438,8PLAEVHH,5,16.17060616,PSCDTJMH8MC830G3
5061.3333,7721,345,8PLAEVHH,5,14.6705313,PSCDTJMH8MC830G3
2467.6156,7721,187,8PLAEVHH,5,13.19580535,PSCDTJMH8MC830G3
3553.985,7721,251,8PLAEVHH,5,14.15930279,PSCDTJMH8MC830G3
26.7531,7721,2,8PLAEVHH,5,13.37655,PSCDTJMH8MC830G3
6928.3973,7721,437,8PLAEVHH,5,15.85445606,PSCDTJMH8MC830G3
10156.7642,7721,643,8PLAEVHH,5,15.79590078,PSCDTJMH8MC830G3
5589.693,7721,354,8PLAEVHH,5,15.79009322,PSCDTJMH8MC830G3
5773.6612,7721,411,8PLAEVHH,5,14.04783747,PSCDTJMH8MC830G3
13.496,7721,1,8PLAEVHH,5,13.496,PSCDTJMH8MC830G3
2489.6475,7721,180,8PLAEVHH,5,13.831375,PSCDTJMH8MC830G3
3737.6801,7721,200,8PLAEVHH,5,18.6884005,PSCDTJMH8MC830G3
1547.2092,7721,117,8PLAEVHH,5,13.22401026,PSCDTJMH8MC830G3
1148.6583,7721,76,8PLAEVHH,5,15.113925,PSCDTJMH8MC830G3
9059.5996,7721,663,8PLAEVHH,5,13.66455445,PSCDTJMH8MC830G3
4444.0599,7721,295,8PLAEVHH,5,15.06460983,PSCDTJMH8MC830G3
41867.0738,7721,1074,8PLAEVHH,5,38.98237784,PSCDTJMH8MC830G3
3399.3502,7721,254,8PLAEVHH,5,13.3832685,PSCDTJMH8MC830G3
3501.292,7721,262,8PLAEVHH,5,13.36370992,PSCDTJMH8MC830G3
2196.311,7721,158,8PLAEVHH,5,13.90070253,PSCDTJMH8MC830G3
4255.3616,7721,321,8PLAEVHH,5,13.25657819,PSCDTJMH8MC830G3
6278.7253,7721,385,8PLAEVHH,5,16.3083774,PSCDTJMH8MC830G3
5039.6087,7721,358,8PLAEVHH,5,14.07711927,PSCDTJMH8MC830G3
2936.5909,7721,222,8PLAEVHH,5,13.22788694,PSCDTJMH8MC830G3
3872.6766,7721,239,8PLAEVHH,5,16.20366778,PSCDTJMH8MC830G3
1292.248,7721,87,8PLAEVHH,5,14.85342529,PSCDTJMH8MC830G3
4334.8839,7721,324,8PLAEVHH,5,13.3792713,PSCDTJMH8MC830G3
9879.5848,7721,586,8PLAEVHH,5,16.85935973,PSCDTJMH8MC830G3
5017.6354,7721,347,8PLAEVHH,5,14.46004438,PSCDTJMH8MC830G3
653.0348,7721,49,8PLAYVHH,5,13.32724082,PSCDTJMH8MC830G3
1688.1673,7721,129,8PLAYVHH,5,13.08656822,PSCDTJMH8MC830G3
8503.6001,7721,614,8PLAYVHH,5,13.84951156,PSCDTJMH8MC830G3
9679.3728,7721,676,8PLAYVHH,5,14.31859882,PSCDTJMH8MC830G3
7366.9072,7721,538,8PLAYVHH,5,13.69313606,PSCDTJMH8MC830G3
8912.9634,7721,688,8PLAYVHH,5,12.95488866,PSCDTJMH8MC830G3
8005.0565,7721,597,8PLAYVHH,5,13.40880486,PSCDTJMH8MC830G3
2533.4237,7721,171,8PLAYVHH,5,14.81534327,PSCDTJMH8MC830G3
7808.733,7721,603,8PLAYVHH,5,12.94980597,PSCDTJMH8MC830G3
4257.7739,7721,331,8PLAYVHH,5,12.86336526,PSCDTJMH8MC830G3
11351.1849,7721,577,8PLAYVHH,5,19.67276412,PSCDTJMH8MC830G3
6627.143,7721,426,8PLAYVHH,5,15.55667371,PSCDTJMH8MC830G3
8349.7593,7721,640,8PLAYVHH,5,13.04649891,PSCDTJMH8MC830G3
8492.1975,7721,617,8PLAYVHH,5,13.76369125,PSCDTJMH8MC830G3
5624.8887,7721,430,8PLAYVHH,5,13.08113651,PSCDTJMH8MC830G3
7251.5443,7721,559,8PLAYVHH,5,12.97235116,PSCDTJMH8MC830G3
4692.4873,7721,349,8PLAYVHH,5,13.44552235,PSCDTJMH8MC830G3
144.5581,7721,11,8GLABVHH,6,13.14164545,PSCDTJMH8MC830G3
22.3492,7721,1,8GLABVHH,6,22.3492,PSCDTJMH8MC830G3
55.6074,7721,3,8GLABVHH,6,18.5358,PSCDTJMH8MC830G3
14.0761,7721,1,8GLABVHH,6,14.0761,PSCDTJMH8MC830G3
58.1104,7721,3,8GLABVHH,6,19.37013333,PSCDTJMH8MC830G3
51.4083,7721,3,8GLABVHH,6,17.1361,PSCDTJMH8MC830G3
40.5691,7721,2,8GLABVHH,6,20.28455,PSCDTJMH8MC830G3
27.5855,7721,2,8GLABVHH,6,13.79275,PSCDTJMH8MC830G3
28.3061,7721,2,8GLABVHH,6,14.15305,PSCDTJMH8MC830G3
29.2992,7721,2,8GLABVHH,6,14.6496,PSCDTJMH8MC830G3
118.4339,7721,8,8GLABVHH,6,14.8042375,PSCDTJMH8MC830G3
60.4244,7721,4,8GLABVHH,6,15.1061,PSCDTJMH8MC830G3
208.1516,7721,13,8GLABVHH,6,16.01166154,PSCDTJMH8MC830G3
113.8103,7721,8,8GLABVHH,6,14.2262875,PSCDTJMH8MC830G3
45.2285,7721,3,8GLABVHH,6,15.07616667,PSCDTJMH8MC830G3
13.9556,7721,1,8GLABVHH,6,13.9556,PSCDTJMH8MC830G3
90.5727,7721,6,8GLABVHH,6,15.09545,PSCDTJMH8MC830G3
235.7147,7721,16,8GLABVHH,6,14.73216875,PSCDTJMH8MC830G3
18.0536,7721,1,8GLABVHH,6,18.0536,PSCDTJMH8MC830G3
68.387,7721,5,8GLABVHH,6,13.6774,PSCDTJMH8MC830G3
117.3386,7721,8,8GLABVHH,6,14.667325,PSCDTJMH8MC830G3
19.1228,7721,1,8GLABVHH,6,19.1228,PSCDTJMH8MC830G3
13.9414,7721,1,8GLABVHH,6,13.9414,PSCDTJMH8MC830G3
55.6022,7721,4,8GLABVHH,6,13.90055,PSCDTJMH8MC830G3
79.0406,7721,5,8GLABVHH,6,15.80812,PSCDTJMH8MC830G3
49.5985,7721,3,8GLABVHH,6,16.53283333,PSCDTJMH8MC830G3
17.0482,7721,1,8GLABVHH,6,17.0482,PSCDTJMH8MC830G3
93.7229,7721,4,8GLABVHH,6,23.430725,PSCDTJMH8MC830G3
14.4293,7721,1,8GLADVHH,6,14.4293,PSCDTJMH8MC830G3
13.9632,7721,1,8GLADVHH,6,13.9632,PSCDTJMH8MC830G3
14.1591,7721,1,8GLADVHH,6,14.1591,PSCDTJMH8MC830G3
33.2316,7721,2,8GLADVHH,6,16.6158,PSCDTJMH8MC830G3
81.5266,7721,5,8GLADVHH,6,16.30532,PSCDTJMH8MC830G3
13.878,7721,1,8GLADVHH,6,13.878,PSCDTJMH8MC830G3
13.7365,7721,1,8GLADVHH,6,13.7365,PSCDTJMH8MC830G3
28.1097,7721,2,8GLADVHH,6,14.05485,PSCDTJMH8MC830G3
14.3385,7721,1,8GLADVHH,6,14.3385,PSCDTJMH8MC830G3
54.8056,7721,4,8GLADVHH,6,13.7014,PSCDTJMH8MC830G3
50.4831,7721,2,8GLADVHH,6,25.24155,PSCDTJMH8MC830G3
28.2867,7721,2,8GLADVHH,6,14.14335,PSCDTJMH8MC830G3
27.6075,7721,2,8GLADVHH,6,13.80375,PSCDTJMH8MC830G3
40.7275,7721,3,8GLADVHH,6,13.57583333,PSCDTJMH8MC830G3
14.2291,7721,1,8GLADVHH,6,14.2291,PSCDTJMH8MC830G3
13.8699,7721,1,8GLADVHH,6,13.8699,PSCDTJMH8MC830G3
13.7757,7721,1,8GLADVHH,6,13.7757,PSCDTJMH8MC830G3
70.9565,7721,5,8GLADVHH,6,14.1913,PSCDTJMH8MC830G3
54.1265,7721,4,8GLADVHH,6,13.531625,PSCDTJMH8MC830G3
13.6775,7721,1,8GLADVHH,6,13.6775,PSCDTJMH8MC830G3
37.032,7721,2,8GLADVHH,6,18.516,PSCDTJMH8MC830G3
55.744,7721,4,8GLADVHH,6,13.936,PSCDTJMH8MC830G3
28.7528,7721,2,8GLADVHH,6,14.3764,PSCDTJMH8MC830G3
70.1387,7721,4,8GLADVHH,6,17.534675,PSCDTJMH8MC830G3
95.6405,7721,7,8GLADVHH,6,13.66292857,PSCDTJMH8MC830G3
64.5276,7721,3,8GLADVHH,6,21.5092,PSCDTJMH8MC830G3
69.6579,7721,5,8GLADVHH,6,13.93158,PSCDTJMH8MC830G3
27.5363,7721,2,8GLADVHH,6,13.76815,PSCDTJMH8MC830G3
14.9916,7721,1,8GLADVHH,6,14.9916,PSCDTJMH8MC830G3
13.996,7721,1,8GLADVHH,6,13.996,PSCDTJMH8MC830G3
13.8649,7721,1,8GLADVHH,6,13.8649,PSCDTJMH8MC830G3
27.6787,7721,2,8GLADVHH,6,13.83935,PSCDTJMH8MC830G3
43.5117,7721,3,8GLADVHH,6,14.5039,PSCDTJMH8MC830G3
70.4349,7721,4,8GLADVHH,6,17.608725,PSCDTJMH8MC830G3
131.9656,7721,8,8GLADVHH,6,16.4957,PSCDTJMH8MC830G3
115.5552,7721,8,8GLADVHH,6,14.4444,PSCDTJMH8MC830G3
27.955,7721,2,8GLADVHH,6,13.9775,PSCDTJMH8MC830G3
14.486,7721,1,8GLADVHH,6,14.486,PSCDTJMH8MC830G3
101.3828,7721,1,8GLADVHH,6,101.3828,PSCDTJMH8MC830G3
14.6598,7721,1,8GLADVHH,6,14.6598,PSCDTJMH8MC830G3
14.0106,7721,1,8GLADVHH,6,14.0106,PSCDTJMH8MC830G3
13.8173,7721,1,8GLADVHH,6,13.8173,PSCDTJMH8MC830G3
45.9076,7721,3,8GLADVHH,6,15.30253333,PSCDTJMH8MC830G3
54.6544,7721,4,8GLADVHH,6,13.6636,PSCDTJMH8MC830G3
50.0853,7721,3,8GLADVHH,6,16.6951,PSCDTJMH8MC830G3
35.7006,7721,2,8GLADVHH,6,17.8503,PSCDTJMH8MC830G3
55.5456,7721,4,8GLADVHH,6,13.8864,PSCDTJMH8MC830G3
19.7731,7721,1,8GLADVHH,6,19.7731,PSCDTJMH8MC830G3
28.3992,7721,2,8GLADVHH,6,14.1996,PSCDTJMH8MC830G3
27.3137,7721,2,8GLADVHH,6,13.65685,PSCDTJMH8MC830G3
94.6037,7721,4,8GLADVHH,6,23.650925,PSCDTJMH8MC830G3
46.9227,7721,3,8GLADVHH,6,15.6409,PSCDTJMH8MC830G3
86.12,7721,6,8GLADVHH,6,14.35333333,PSCDTJMH8MC830G3
30.1013,7721,2,8GLADVHH,6,15.05065,PSCDTJMH8MC830G3
13.7357,7721,1,8GLADVHH,6,13.7357,PSCDTJMH8MC830G3
14.0491,7721,1,8GLADVHH,6,14.0491,PSCDTJMH8MC830G3
74.4117,7721,3,8GLADVHH,6,24.8039,PSCDTJMH8MC830G3
29.2508,7721,2,8GLADVHH,6,14.6254,PSCDTJMH8MC830G3
14.2953,7721,1,8GLADVHH,6,14.2953,PSCDTJMH8MC830G3
27.2915,7721,2,8GLADVHH,6,13.64575,PSCDTJMH8MC830G3
27.8523,7721,2,8GLADVHH,6,13.92615,PSCDTJMH8MC830G3
27.6849,7721,2,8GLADVHH,6,13.84245,PSCDTJMH8MC830G3
14.0688,7721,1,8GLADVHH,6,14.0688,PSCDTJMH8MC830G3
13.7207,7721,1,8GLADVHH,6,13.7207,PSCDTJMH8MC830G3
13.6522,7721,1,8GLADVHH,6,13.6522,PSCDTJMH8MC830G3
55.5468,7721,4,8GLADVHH,6,13.8867,PSCDTJMH8MC830G3
77.2169,7721,4,8GLADVHH,6,19.304225,PSCDTJMH8MC830G3
106.4954,7721,7,8GLADVHH,6,15.21362857,PSCDTJMH8MC830G3
29.6222,7721,1,8GLADVHH,6,29.6222,PSCDTJMH8MC830G3
14.049,7721,1,8GLADVHH,6,14.049,PSCDTJMH8MC830G3
27.485,7721,2,8GLADVHH,6,13.7425,PSCDTJMH8MC830G3
27.8154,7721,2,8GLADVHH,6,13.9077,PSCDTJMH8MC830G3
13.7536,7721,1,8GLADVHH,6,13.7536,PSCDTJMH8MC830G3
17.1133,7721,1,8GLADVHH,6,17.1133,PSCDTJMH8MC830G3
13.618,7721,1,8GLADVHH,6,13.618,PSCDTJMH8MC830G3
40.9661,7721,3,8GLADVHH,6,13.65536667,PSCDTJMH8MC830G3
14.4709,7721,1,8GLADVHH,6,14.4709,PSCDTJMH8MC830G3
13.819,7721,1,8GLADVHH,6,13.819,PSCDTJMH8MC830G3
31.5327,7721,2,8GLADVHH,6,15.76635,PSCDTJMH8MC830G3
58.2965,7721,4,8GLADVHH,6,14.574125,PSCDTJMH8MC830G3
37.4436,7721,2,8GLADVHH,6,18.7218,PSCDTJMH8MC830G3
28.3057,7721,2,8GLADVHH,6,14.15285,PSCDTJMH8MC830G3
55.5304,7721,3,8GLADVHH,6,18.51013333,PSCDTJMH8MC830G3
17.1503,7721,1,8GLADVHH,6,17.1503,PSCDTJMH8MC830G3
45.45,7721,3,8GLADVHH,6,15.15,PSCDTJMH8MC830G3
29.3772,7721,2,8GLADVHH,6,14.6886,PSCDTJMH8MC830G3
13.6155,7721,1,8GLADVHH,6,13.6155,PSCDTJMH8MC830G3
69.4295,7721,5,8GLADVHH,6,13.8859,PSCDTJMH8MC830G3
27.2172,7721,1,8GLADVHH,6,27.2172,PSCDTJMH8MC830G3
13.7214,7721,1,8GLADVHH,6,13.7214,PSCDTJMH8MC830G3
19.3664,7721,1,8GLADVHH,6,19.3664,PSCDTJMH8MC830G3
48.0773,7721,3,8GLADVHH,6,16.02576667,PSCDTJMH8MC830G3
27.684,7721,2,8GLADVHH,6,13.842,PSCDTJMH8MC830G3
39.5304,7721,2,8GLADVHH,6,19.7652,PSCDTJMH8MC830G3
13.9284,7721,1,8GLADVHH,6,13.9284,PSCDTJMH8MC830G3
13.708,7721,1,8GLADVHH,6,13.708,PSCDTJMH8MC830G3
81.8691,7721,4,8GLADVHH,6,20.467275,PSCDTJMH8MC830G3
27.6532,7721,2,8GLADVHH,6,13.8266,PSCDTJMH8MC830G3
17.4576,7721,1,8GLADVHH,6,17.4576,PSCDTJMH8MC830G3
40.953,7721,3,8GLADVHH,6,13.651,PSCDTJMH8MC830G3
13.7684,7721,1,8GLADVHH,6,13.7684,PSCDTJMH8MC830G3
54.7552,7721,4,8GLAEVHH,6,13.6888,PSCDTJMH8MC830G3
91.5244,7721,5,8GLAEVHH,6,18.30488,PSCDTJMH8MC830G3
27.5611,7721,2,8GLAEVHH,6,13.78055,PSCDTJMH8MC830G3
58.276,7721,4,8GLAEVHH,6,14.569,PSCDTJMH8MC830G3
203.2496,7721,15,8GLAEVHH,6,13.54997333,PSCDTJMH8MC830G3
698.061,7721,46,8GLAEVHH,6,15.17523913,PSCDTJMH8MC830G3
94.3752,7721,7,8GLAEVHH,6,13.48217143,PSCDTJMH8MC830G3
524.9371,7721,36,8GLAEVHH,6,14.58158611,PSCDTJMH8MC830G3
101.1752,7721,5,8GLAEVHH,6,20.23504,PSCDTJMH8MC830G3
41.7264,7721,3,8GLAEVHH,6,13.9088,PSCDTJMH8MC830G3
891.9621,7721,60,8GLAEVHH,6,14.866035,PSCDTJMH8MC830G3
474.6702,7721,13,8GLAEVHH,6,36.51309231,PSCDTJMH8MC830G3
242.9527,7721,17,8GLAEVHH,6,14.29133529,PSCDTJMH8MC830G3
333.2086,7721,22,8GLAEVHH,6,15.14584545,PSCDTJMH8MC830G3
115.9705,7721,8,8GLAEVHH,6,14.4963125,PSCDTJMH8MC830G3
453.4189,7721,31,8GLAEVHH,6,14.62641613,PSCDTJMH8MC830G3
54.4317,7721,4,8GLAEVHH,6,13.607925,PSCDTJMH8MC830G3
594.4801,7721,44,8GLAEVHH,6,13.51091136,PSCDTJMH8MC830G3
81.5541,7721,5,8GLAEVHH,6,16.31082,PSCDTJMH8MC830G3
611.7725,7721,42,8GLAEVHH,6,14.5660119,PSCDTJMH8MC830G3
318.7194,7721,23,8GLAEVHH,6,13.85736522,PSCDTJMH8MC830G3
