TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
14853.5039,7721,1357,8PWRFVHH,4,10.945839277818717759764186,PSCDTNEH8MC830G3,
14849.9797,7721,1353,8PWRFVHH,4,10.975594752402069475240207,PSCDTNEH8MC830G3,
10212.1827,7721,926,8PWRFVHH,4,11.028275053995680345572354,PSCDTNEH8MC830G3,
11088.9448,7721,1011,8PWRFVHH,4,10.968293570722057368941642,PSCDTNEH8MC830G3,
7110.7694,7721,651,8PWRFVHH,4,10.92284086021505376344086,PSCDTNEH8MC830G3,
7035.094,7721,640,8PWRFVHH,4,10.992334375,PSCDTNEH8MC830G3,
10424.2504,7721,952,8PWRFVHH,4,10.949842857142857142857143,PSCDTNEH8MC830G3,
6915.9308,7721,629,8PWRFVHH,4,10.995120508744038155802862,PSCDTNEH8MC830G3,
13701.3619,7721,1250,8PWRFVHH,4,10.96108952,PSCDTNEH8MC830G3,
3946.1246,7721,358,8PWRFVHH,4,11.022694413407821229050279,PSCDTNEH8MC830G3,
10505.1857,7721,957,8PWRFVHH,4,10.977205538140020898641588,PSCDTNEH8MC830G3,
11639.449,7721,1002,8PWRFVHH,4,11.61621656686626746506986,PSCDTNEH8MC830G3,
7655.4925,7721,696,8PWRFVHH,4,10.999270833333333333333333,PSCDTNEH8MC830G3,
10649.1915,7721,967,8PWRFVHH,4,11.012607549120992761116856,PSCDTNEH8MC830G3,
10281.9797,7721,942,8PWRFVHH,4,10.915052760084925690021231,PSCDTNEH8MC830G3,
13413.1435,7721,1216,8PWRFVHH,4,11.030545641447368421052632,PSCDTNEH8MC830G3,
7783.6895,7721,675,8PWRFVHH,4,11.531391851851851851851852,PSCDTNEH8MC830G3,
11075.3803,7721,1012,8PWRFVHH,4,10.944051679841897233201581,PSCDTNEH8MC830G3,
10420.2374,7721,947,8PWRFVHH,4,11.003418585005279831045407,PSCDTNEH8MC830G3,
804.2683,7721,69,8GARFVHH,5,11.656062318840579710144928,PSCDTNEH8MC830G3,
1710.3711,7721,153,8GARFVHH,5,11.178896078431372549019608,PSCDTNEH8MC830G3,
544.4972,7721,49,8GARFVHH,5,11.112187755102040816326531,PSCDTNEH8MC830G3,
1516.6922,7721,134,8GARFVHH,5,11.318598507462686567164179,PSCDTNEH8MC830G3,
1808.0877,7721,159,8GARFVHH,5,11.371620754716981132075472,PSCDTNEH8MC830G3,
2160.9016,7721,187,8GARFVHH,5,11.555623529411764705882353,PSCDTNEH8MC830G3,
2556.2343,7721,221,8GARFVHH,5,11.566671040723981900452489,PSCDTNEH8MC830G3,
2523.8068,7721,209,8GARFVHH,5,12.075630622009569377990431,PSCDTNEH8MC830G3,
2540.9393,7721,225,8GARFVHH,5,11.293063555555555555555556,PSCDTNEH8MC830G3,
1459.774,7721,125,8GARFVHH,5,11.678192,PSCDTNEH8MC830G3,
2161.8164,7721,189,8GARFVHH,5,11.438182010582010582010582,PSCDTNEH8MC830G3,
4705.0356,7721,265,8GARFVHH,5,17.754851320754716981132075,PSCDTNEH8MC830G3,
737.5735,7721,66,8GARFVHH,5,11.175356060606060606060606,PSCDTNEH8MC830G3,
2851.0566,7721,191,8GARFVHH,5,14.926997905759162303664921,PSCDTNEH8MC830G3,
2793.6361,7721,238,8GARFVHH,5,11.737966806722689075630252,PSCDTNEH8MC830G3,
1918.1712,7721,169,8GARFVHH,5,11.35012544378698224852071,PSCDTNEH8MC830G3,
3476.6048,7721,305,8GARFVHH,5,11.398704262295081967213115,PSCDTNEH8MC830G3,
3122.5607,7721,273,8GARFVHH,5,11.437951282051282051282051,PSCDTNEH8MC830G3,
2646.1883,7721,229,8GARFVHH,5,11.555407423580786026200873,PSCDTNEH8MC830G3,
2979.3181,7721,262,8GARFVHH,5,11.371443129770992366412214,PSCDTNEH8MC830G3,
3153.4727,7721,275,8GARFVHH,5,11.467173454545454545454545,PSCDTNEH8MC830G3,
3622.2459,7721,322,8GARFVHH,5,11.249210869565217391304348,PSCDTNEH8MC830G3,
1282.8625,7721,111,8GARFVHH,5,11.55731981981981981981982,PSCDTNEH8MC830G3,
3557.808,7721,314,8GARFVHH,5,11.330598726114649681528662,PSCDTNEH8MC830G3,
1350.0187,7721,119,8GARFVHH,5,11.344694957983193277310924,PSCDTNEH8MC830G3,
1679.0237,7721,147,8GARFVHH,5,11.421929931972789115646259,PSCDTNEH8MC830G3,
280.4074,7721,22,8GARFVHH,5,12.745790909090909090909091,PSCDTNEH8MC830G3,
2522.6272,7721,224,8GARFVHH,5,11.261728571428571428571429,PSCDTNEH8MC830G3,
3249.3219,7721,287,8GARFVHH,5,11.321679094076655052264808,PSCDTNEH8MC830G3,
1011.7881,7721,86,8GARFVHH,5,11.764977906976744186046512,PSCDTNEH8MC830G3,
2382.9761,7721,215,8GARFVHH,5,11.083609767441860465116279,PSCDTNEH8MC830G3,
3059.9709,7721,267,8GARFVHH,5,11.460565168539325842696629,PSCDTNEH8MC830G3,
3440.786,7721,304,8GARFVHH,5,11.318375,PSCDTNEH8MC830G3,
2050.86,7721,179,8GARFVHH,5,11.457318435754189944134078,PSCDTNEH8MC830G3,
3235.7378,7721,284,8GARFVHH,5,11.393442957746478873239437,PSCDTNEH8MC830G3,
3727.0992,7721,329,8GARFVHH,5,11.32856899696048632218845,PSCDTNEH8MC830G3,
1852.3224,7721,156,8GARFVHH,5,11.873861538461538461538462,PSCDTNEH8MC830G3,
2814.5248,7721,245,8GARFVHH,5,11.487856326530612244897959,PSCDTNEH8MC830G3,
1166.3148,7721,102,8GARFVHH,5,11.434458823529411764705882,PSCDTNEH8MC830G3,
1917.1078,7721,166,8GARFVHH,5,11.548842168674698795180723,PSCDTNEH8MC830G3,
2149.4294,7721,187,8GARFVHH,5,11.494274866310160427807487,PSCDTNEH8MC830G3,
1966.477,7721,169,8GARFVHH,5,11.635958579881656804733728,PSCDTNEH8MC830G3,
2610.664,7721,229,8GARFVHH,5,11.400279475982532751091703,PSCDTNEH8MC830G3,
1331.9626,7721,113,8GARFVHH,5,11.787279646017699115044248,PSCDTNEH8MC830G3,
2398.9788,7721,211,8GARFVHH,5,11.369567772511848341232227,PSCDTNEH8MC830G3,
3391.6154,7721,299,8GARFVHH,5,11.343195317725752508361204,PSCDTNEH8MC830G3,
2144.5649,7721,189,8GARFVHH,5,11.346904232804232804232804,PSCDTNEH8MC830G3,
3059.5471,7721,230,8GARFVHH,5,13.302378695652173913043478,PSCDTNEH8MC830G3,
1802.0452,7721,145,8GARFVHH,5,12.42789793103448275862069,PSCDTNEH8MC830G3,
2009.9816,7721,179,8GARFVHH,5,11.228947486033519553072626,PSCDTNEH8MC830G3,
2345.46,7721,207,8GARFVHH,5,11.330724637681159420289855,PSCDTNEH8MC830G3,
2603.0434,7721,229,8GARFVHH,5,11.367001746724890829694323,PSCDTNEH8MC830G3,
1909.7874,7721,164,8GARFVHH,5,11.645045121951219512195122,PSCDTNEH8MC830G3,
2149.267,7721,190,8GARFVHH,5,11.311931578947368421052632,PSCDTNEH8MC830G3,
2180.6272,7721,180,8GARFVHH,5,12.114595555555555555555556,PSCDTNEH8MC830G3,
829.2997,7721,74,8GARFVHH,5,11.206752702702702702702703,PSCDTNEH8MC830G3,
939.4132,7721,83,8GARFVHH,5,11.318231325301204819277108,PSCDTNEH8MC830G3,
1207.5397,7721,108,8GARFVHH,5,11.180923148148148148148148,PSCDTNEH8MC830G3,
1786.1378,7721,159,8GARFVHH,5,11.233571069182389937106918,PSCDTNEH8MC830G3,
651.8354,7721,58,8GARFVHH,5,11.238541379310344827586207,PSCDTNEH8MC830G3,
929.5914,7721,83,8GARFVHH,5,11.199896385542168674698795,PSCDTNEH8MC830G3,
3792.0402,7721,223,8GARFVHH,5,17.004664573991031390134529,PSCDTNEH8MC830G3,
12.2561,7721,1,8PAREVHH,5,12.2561,PSCDTNEH8MC830G3,
56.6602,7721,4,8PAREVHH,5,14.16505,PSCDTNEH8MC830G3,
39.0753,7721,3,8PAREVHH,5,13.0251,PSCDTNEH8MC830G3,
45.0563,7721,4,8PAREVHH,5,11.264075,PSCDTNEH8MC830G3,
33.6084,7721,3,8PAREVHH,5,11.2028,PSCDTNEH8MC830G3,
67.5619,7721,6,8PAREVHH,5,11.260316666666666666666667,PSCDTNEH8MC830G3,
56.5964,7721,5,8PAREVHH,5,11.31928,PSCDTNEH8MC830G3,
67.6298,7721,6,8PAREVHH,5,11.271633333333333333333333,PSCDTNEH8MC830G3,
66.4346,7721,6,8PAREVHH,5,11.072433333333333333333333,PSCDTNEH8MC830G3,
44.1107,7721,4,8PAREVHH,5,11.027675,PSCDTNEH8MC830G3,
201.7504,7721,15,8PAREVHH,5,13.450026666666666666666667,PSCDTNEH8MC830G3,
45.0467,7721,4,8PAREVHH,5,11.261675,PSCDTNEH8MC830G3,
39.8758,7721,3,8PAREVHH,5,13.291933333333333333333333,PSCDTNEH8MC830G3,
71.0115,7721,6,8PAREVHH,5,11.83525,PSCDTNEH8MC830G3,
144.3428,7721,13,8PAREVHH,5,11.103292307692307692307692,PSCDTNEH8MC830G3,
91.1447,7721,8,8PAREVHH,5,11.3930875,PSCDTNEH8MC830G3,
69.7079,7721,5,8PAREVHH,5,13.94158,PSCDTNEH8MC830G3,
68.3776,7721,6,8PAREVHH,5,11.396266666666666666666667,PSCDTNEH8MC830G3,
124.9632,7721,11,8PAREVHH,5,11.360290909090909090909091,PSCDTNEH8MC830G3,
78.3181,7721,7,8PAREVHH,5,11.1883,PSCDTNEH8MC830G3,
60.0199,7721,5,8PAREVHH,5,12.00398,PSCDTNEH8MC830G3,
33.9889,7721,3,8PAREVHH,5,11.329633333333333333333333,PSCDTNEH8MC830G3,
203.6682,7721,18,8PAREVHH,5,11.3149,PSCDTNEH8MC830G3,
57.0954,7721,5,8PAREVHH,5,11.41908,PSCDTNEH8MC830G3,
11.0126,7721,1,8PAREVHH,5,11.0126,PSCDTNEH8MC830G3,
34.0324,7721,3,8PAREVHH,5,11.344133333333333333333333,PSCDTNEH8MC830G3,
34.9665,7721,3,8PAREVHH,5,11.6555,PSCDTNEH8MC830G3,
38.6668,7721,2,8PAREVHH,5,19.3334,PSCDTNEH8MC830G3,
33.9103,7721,3,8PAREVHH,5,11.303433333333333333333333,PSCDTNEH8MC830G3,
22.409,7721,2,8PAREVHH,5,11.2045,PSCDTNEH8MC830G3,
11.1713,7721,1,8PAREVHH,5,11.1713,PSCDTNEH8MC830G3,
48.6418,7721,4,8PAREVHH,5,12.16045,PSCDTNEH8MC830G3,
66.8097,7721,6,8PAREVHH,5,11.13495,PSCDTNEH8MC830G3,
44.2197,7721,4,8PAREVHH,5,11.054925,PSCDTNEH8MC830G3,
22.138,7721,2,8PAREVHH,5,11.069,PSCDTNEH8MC830G3,
358.0031,7721,32,8PARFVHH,5,11.187596875,PSCDTNEH8MC830G3,
985.5671,7721,86,8PARFVHH,5,11.46008255813953488372093,PSCDTNEH8MC830G3,
1916.9294,7721,170,8PARFVHH,5,11.276055294117647058823529,PSCDTNEH8MC830G3,
1362.586,7721,120,8PARFVHH,5,11.354883333333333333333333,PSCDTNEH8MC830G3,
948.2626,7721,83,8PARFVHH,5,11.424850602409638554216867,PSCDTNEH8MC830G3,
1016.2236,7721,89,8PARFVHH,5,11.418242696629213483146067,PSCDTNEH8MC830G3,
2193.2578,7721,192,8PARFVHH,5,11.423217708333333333333333,PSCDTNEH8MC830G3,
1899.2685,7721,168,8PARFVHH,5,11.305169642857142857142857,PSCDTNEH8MC830G3,
2414.9265,7721,209,8PARFVHH,5,11.554672248803827751196172,PSCDTNEH8MC830G3,
1971.5575,7721,162,8PARFVHH,5,12.170108024691358024691358,PSCDTNEH8MC830G3,
1889.1705,7721,162,8PARFVHH,5,11.661546296296296296296296,PSCDTNEH8MC830G3,
1396.0954,7721,124,8PARFVHH,5,11.258833870967741935483871,PSCDTNEH8MC830G3,
1275.3573,7721,113,8PARFVHH,5,11.286347787610619469026549,PSCDTNEH8MC830G3,
34.3989,7721,2,8PARFVHH,5,17.19945,PSCDTNEH8MC830G3,
1941.314,7721,168,8PARFVHH,5,11.55544047619047619047619,PSCDTNEH8MC830G3,
1384.6415,7721,122,8PARFVHH,5,11.34952049180327868852459,PSCDTNEH8MC830G3,
2302.5546,7721,182,8PARFVHH,5,12.651398901098901098901099,PSCDTNEH8MC830G3,
1337.1153,7721,119,8PARFVHH,5,11.236263025210084033613445,PSCDTNEH8MC830G3,
1414.2677,7721,124,8PARFVHH,5,11.405384677419354838709677,PSCDTNEH8MC830G3,
2429.2249,7721,210,8PARFVHH,5,11.567737619047619047619048,PSCDTNEH8MC830G3,
1462.9784,7721,126,8PARFVHH,5,11.61093968253968253968254,PSCDTNEH8MC830G3,
1051.5968,7721,94,8PARFVHH,5,11.1872,PSCDTNEH8MC830G3,
1274.9669,7721,112,8PARFVHH,5,11.383633035714285714285714,PSCDTNEH8MC830G3,
697.3973,7721,58,8PARFVHH,5,12.024091379310344827586207,PSCDTNEH8MC830G3,
623.3538,7721,53,8PARFVHH,5,11.761392452830188679245283,PSCDTNEH8MC830G3,
2754.4464,7721,239,8PARFVHH,5,11.524880334728033472803347,PSCDTNEH8MC830G3,
1727.02,7721,146,8PARFVHH,5,11.828904109589041095890411,PSCDTNEH8MC830G3,
1777.5353,7721,154,8PARFVHH,5,11.542437012987012987012987,PSCDTNEH8MC830G3,
1963.0237,7721,173,8PARFVHH,5,11.346957803468208092485549,PSCDTNEH8MC830G3,
2060.8601,7721,161,8PARFVHH,5,12.800373291925465838509317,PSCDTNEH8MC830G3,
1793.2407,7721,159,8PARFVHH,5,11.278243396226415094339623,PSCDTNEH8MC830G3,
2637.3711,7721,227,8PARFVHH,5,11.61837488986784140969163,PSCDTNEH8MC830G3,
2902.5641,7721,253,8PARFVHH,5,11.472585375494071146245059,PSCDTNEH8MC830G3,
2216.8896,7721,195,8PARFVHH,5,11.368664615384615384615385,PSCDTNEH8MC830G3,
2587.8855,7721,224,8PARFVHH,5,11.553060267857142857142857,PSCDTNEH8MC830G3,
1893.2416,7721,166,8PARFVHH,5,11.405069879518072289156627,PSCDTNEH8MC830G3,
1594.9404,7721,140,8PARFVHH,5,11.392431428571428571428571,PSCDTNEH8MC830G3,
881.5571,7721,75,8PARFVHH,5,11.754094666666666666666667,PSCDTNEH8MC830G3,
855.1867,7721,72,8PARFVHH,5,11.877593055555555555555556,PSCDTNEH8MC830G3,
1516.2425,7721,129,8PARFVHH,5,11.753817829457364341085271,PSCDTNEH8MC830G3,
758.174,7721,67,8PARFVHH,5,11.316029850746268656716418,PSCDTNEH8MC830G3,
1217.6068,7721,105,8PARFVHH,5,11.596255238095238095238095,PSCDTNEH8MC830G3,
796.5147,7721,69,8PARFVHH,5,11.543691304347826086956522,PSCDTNEH8MC830G3,
1332.4169,7721,114,8PARFVHH,5,11.687867543859649122807018,PSCDTNEH8MC830G3,
777.6488,7721,65,8PARFVHH,5,11.963827692307692307692308,PSCDTNEH8MC830G3,
1057.0026,7721,88,8PARFVHH,5,12.011393181818181818181818,PSCDTNEH8MC830G3,
2791.1265,7721,245,8PARFVHH,5,11.392353061224489795918367,PSCDTNEH8MC830G3,
1667.2393,7721,145,8PARFVHH,5,11.49820206896551724137931,PSCDTNEH8MC830G3,
845.7203,7721,75,8PARFVHH,5,11.276270666666666666666667,PSCDTNEH8MC830G3,
1383.6665,7721,120,8PARFVHH,5,11.530554166666666666666667,PSCDTNEH8MC830G3,
839.2984,7721,73,8PARFVHH,5,11.497238356164383561643836,PSCDTNEH8MC830G3,
1528.4942,7721,134,8PARFVHH,5,11.406673134328358208955224,PSCDTNEH8MC830G3,
1046.7418,7721,91,8PARFVHH,5,11.502657142857142857142857,PSCDTNEH8MC830G3,
1381.2883,7721,115,8PARFVHH,5,12.011202608695652173913043,PSCDTNEH8MC830G3,
1306.4475,7721,113,8PARFVHH,5,11.561482300884955752212389,PSCDTNEH8MC830G3,
809.4963,7721,72,8PARFVHH,5,11.243004166666666666666667,PSCDTNEH8MC830G3,
667.7994,7721,59,8PARFVHH,5,11.318633898305084745762712,PSCDTNEH8MC830G3,
1507.2815,7721,130,8PARFVHH,5,11.594473076923076923076923,PSCDTNEH8MC830G3,
2438.1139,7721,214,8PARFVHH,5,11.393055607476635514018692,PSCDTNEH8MC830G3,
721.668,7721,63,8PARFVHH,5,11.455047619047619047619048,PSCDTNEH8MC830G3,
1318.0306,7721,117,8PARFVHH,5,11.265218803418803418803419,PSCDTNEH8MC830G3,
1515.7521,7721,131,8PARFVHH,5,11.570626717557251908396947,PSCDTNEH8MC830G3,
689.3368,7721,60,8PARFVHH,5,11.488946666666666666666667,PSCDTNEH8MC830G3,
998.9199,7721,74,8PARFVHH,5,13.498917567567567567567568,PSCDTNEH8MC830G3,
22.7467,7721,2,8PWRDVHH,5,11.37335,PSCDTNEH8MC830G3,
11.5071,7721,1,8PWRDVHH,5,11.5071,PSCDTNEH8MC830G3,
11.7394,7721,1,8PWRDVHH,5,11.7394,PSCDTNEH8MC830G3,
11.3072,7721,1,8PWRDVHH,5,11.3072,PSCDTNEH8MC830G3,
11.1977,7721,1,8PWREVHH,5,11.1977,PSCDTNEH8MC830G3,
92.4408,7721,8,8PWREVHH,5,11.5551,PSCDTNEH8MC830G3,
33.7228,7721,3,8PWREVHH,5,11.240933333333333333333333,PSCDTNEH8MC830G3,
44.5464,7721,4,8PWREVHH,5,11.1366,PSCDTNEH8MC830G3,
11.3992,7721,1,8PWREVHH,5,11.3992,PSCDTNEH8MC830G3,
66.953,7721,6,8PWREVHH,5,11.158833333333333333333333,PSCDTNEH8MC830G3,
33.1415,7721,3,8PWREVHH,5,11.047166666666666666666667,PSCDTNEH8MC830G3,
134.8591,7721,12,8PWREVHH,5,11.238258333333333333333333,PSCDTNEH8MC830G3,
45.2068,7721,4,8PWREVHH,5,11.3017,PSCDTNEH8MC830G3,
11.3783,7721,1,8PWREVHH,5,11.3783,PSCDTNEH8MC830G3,
67.866,7721,6,8PWREVHH,5,11.311,PSCDTNEH8MC830G3,
56.6356,7721,5,8PWREVHH,5,11.32712,PSCDTNEH8MC830G3,
34.0431,7721,3,8PWREVHH,5,11.3477,PSCDTNEH8MC830G3,
56.5636,7721,5,8PWREVHH,5,11.31272,PSCDTNEH8MC830G3,
67.8708,7721,6,8PWREVHH,5,11.3118,PSCDTNEH8MC830G3,
55.5394,7721,5,8PWREVHH,5,11.10788,PSCDTNEH8MC830G3,
45.1341,7721,4,8PWREVHH,5,11.283525,PSCDTNEH8MC830G3,
70.2901,7721,5,8PWREVHH,5,14.05802,PSCDTNEH8MC830G3,
34.6067,7721,3,8PWREVHH,5,11.535566666666666666666667,PSCDTNEH8MC830G3,
57.5987,7721,5,8PWREVHH,5,11.51974,PSCDTNEH8MC830G3,
91.7136,7721,8,8PWREVHH,5,11.4642,PSCDTNEH8MC830G3,
56.0834,7721,5,8PWREVHH,5,11.21668,PSCDTNEH8MC830G3,
33.8175,7721,3,8PWREVHH,5,11.2725,PSCDTNEH8MC830G3,
58.9065,7721,5,8PWREVHH,5,11.7813,PSCDTNEH8MC830G3,
102.5378,7721,9,8PWREVHH,5,11.393088888888888888888889,PSCDTNEH8MC830G3,
89.5747,7721,8,8PWREVHH,5,11.1968375,PSCDTNEH8MC830G3,
203.4577,7721,18,8PWREVHH,5,11.303205555555555555555556,PSCDTNEH8MC830G3,
89.7141,7721,8,8PWREVHH,5,11.2142625,PSCDTNEH8MC830G3,
141.3498,7721,11,8PWREVHH,5,12.849981818181818181818182,PSCDTNEH8MC830G3,
22.4728,7721,2,8PWREVHH,5,11.2364,PSCDTNEH8MC830G3,
22.4173,7721,2,8PWREVHH,5,11.20865,PSCDTNEH8MC830G3,
114.3069,7721,10,8PWREVHH,5,11.43069,PSCDTNEH8MC830G3,
45.2142,7721,4,8PWREVHH,5,11.30355,PSCDTNEH8MC830G3,
91.493,7721,8,8PWREVHH,5,11.436625,PSCDTNEH8MC830G3,
45.1473,7721,4,8PWREVHH,5,11.286825,PSCDTNEH8MC830G3,
89.9845,7721,8,8PWREVHH,5,11.2480625,PSCDTNEH8MC830G3,
109.4853,7721,9,8PWREVHH,5,12.165033333333333333333333,PSCDTNEH8MC830G3,
89.2667,7721,8,8PWREVHH,5,11.1583375,PSCDTNEH8MC830G3,
56.9749,7721,5,8PWREVHH,5,11.39498,PSCDTNEH8MC830G3,
146.7912,7721,13,8PWREVHH,5,11.291630769230769230769231,PSCDTNEH8MC830G3,
113.6455,7721,10,8PWREVHH,5,11.36455,PSCDTNEH8MC830G3,
69.2294,7721,6,8PWREVHH,5,11.538233333333333333333333,PSCDTNEH8MC830G3,
69.2609,7721,6,8PWREVHH,5,11.543483333333333333333333,PSCDTNEH8MC830G3,
158.2851,7721,14,8PWREVHH,5,11.306078571428571428571429,PSCDTNEH8MC830G3,
32.8318,7721,3,8PWREVHH,5,10.943933333333333333333333,PSCDTNEH8MC830G3,
44.7745,7721,4,8PWREVHH,5,11.193625,PSCDTNEH8MC830G3,
57.2452,7721,5,8PWREVHH,5,11.44904,PSCDTNEH8MC830G3,
22.3352,7721,2,8PWREVHH,5,11.1676,PSCDTNEH8MC830G3,
188.7222,7721,17,8PWREVHH,5,11.101305882352941176470588,PSCDTNEH8MC830G3,
77.0339,7721,6,8PWREVHH,5,12.838983333333333333333333,PSCDTNEH8MC830G3,
60.7073,7721,5,8PWREVHH,5,12.14146,PSCDTNEH8MC830G3,
146.1751,7721,13,8PWREVHH,5,11.244238461538461538461538,PSCDTNEH8MC830G3,
146.3357,7721,13,8PWREVHH,5,11.256592307692307692307692,PSCDTNEH8MC830G3,
60.7275,7721,4,8PWREVHH,5,15.181875,PSCDTNEH8MC830G3,
81.3121,7721,7,8PWREVHH,5,11.616014285714285714285714,PSCDTNEH8MC830G3,
70.3123,7721,6,8PWREVHH,5,11.718716666666666666666667,PSCDTNEH8MC830G3,
33.4255,7721,3,8PWREVHH,5,11.141833333333333333333333,PSCDTNEH8MC830G3,
145.1801,7721,13,8PWREVHH,5,11.1677,PSCDTNEH8MC830G3,
57.8936,7721,5,8PWREVHH,5,11.57872,PSCDTNEH8MC830G3,
67.2248,7721,6,8PWREVHH,5,11.204133333333333333333333,PSCDTNEH8MC830G3,
148.9309,7721,13,8PWREVHH,5,11.456223076923076923076923,PSCDTNEH8MC830G3,
46.5216,7721,3,8PWREVHH,5,15.5072,PSCDTNEH8MC830G3,
36.9841,7721,2,8PWREVHH,5,18.49205,PSCDTNEH8MC830G3,
97.4452,7721,8,8PWREVHH,5,12.18065,PSCDTNEH8MC830G3,
158.4437,7721,14,8PWREVHH,5,11.317407142857142857142857,PSCDTNEH8MC830G3,
55.9762,7721,5,8PWREVHH,5,11.19524,PSCDTNEH8MC830G3,
11.2544,7721,1,8PWREVHH,5,11.2544,PSCDTNEH8MC830G3,
44.9008,7721,4,8PWREVHH,5,11.2252,PSCDTNEH8MC830G3,
45.7465,7721,4,8PWREVHH,5,11.436625,PSCDTNEH8MC830G3,
23.7418,7721,2,8PWREVHH,5,11.8709,PSCDTNEH8MC830G3,
45.0884,7721,4,8PWREVHH,5,11.2721,PSCDTNEH8MC830G3,
67.1451,7721,6,8PWREVHH,5,11.19085,PSCDTNEH8MC830G3,
55.988,7721,5,8PWREVHH,5,11.1976,PSCDTNEH8MC830G3,
23.6192,7721,2,8PWREVHH,5,11.8096,PSCDTNEH8MC830G3,
102.4071,7721,9,8PWREVHH,5,11.378566666666666666666667,PSCDTNEH8MC830G3,
70.6096,7721,6,8PWREVHH,5,11.768266666666666666666667,PSCDTNEH8MC830G3,
22.6594,7721,2,8PWREVHH,5,11.3297,PSCDTNEH8MC830G3,
124.4629,7721,11,8PWREVHH,5,11.314809090909090909090909,PSCDTNEH8MC830G3,
81.617,7721,7,8PWREVHH,5,11.659571428571428571428571,PSCDTNEH8MC830G3,
12.7272,7721,1,8PWREVHH,5,12.7272,PSCDTNEH8MC830G3,
55.9004,7721,5,8PWREVHH,5,11.18008,PSCDTNEH8MC830G3,
114.4452,7721,10,8PWREVHH,5,11.44452,PSCDTNEH8MC830G3,
11.3252,7721,1,8PWREVHH,5,11.3252,PSCDTNEH8MC830G3,
60.2514,7721,5,8PWREVHH,5,12.05028,PSCDTNEH8MC830G3,
141.9241,7721,11,8PWREVHH,5,12.902190909090909090909091,PSCDTNEH8MC830G3,
56.0579,7721,5,8PWREVHH,5,11.21158,PSCDTNEH8MC830G3,
75.1143,7721,6,8PWREVHH,5,12.51905,PSCDTNEH8MC830G3,
90.2397,7721,8,8PWREVHH,5,11.2799625,PSCDTNEH8MC830G3,
78.7705,7721,7,8PWREVHH,5,11.252928571428571428571429,PSCDTNEH8MC830G3,
45.8892,7721,4,8PWREVHH,5,11.4723,PSCDTNEH8MC830G3,
22.4568,7721,2,8PWREVHH,5,11.2284,PSCDTNEH8MC830G3,
61.194,7721,5,8PWREVHH,5,12.2388,PSCDTNEH8MC830G3,
58.2933,7721,5,8PWREVHH,5,11.65866,PSCDTNEH8MC830G3,
33.9454,7721,3,8PWREVHH,5,11.315133333333333333333333,PSCDTNEH8MC830G3,
106.4307,7721,9,8PWREVHH,5,11.825633333333333333333333,PSCDTNEH8MC830G3,
22.5156,7721,2,8PWREVHH,5,11.2578,PSCDTNEH8MC830G3,
90.8573,7721,8,8PWREVHH,5,11.3571625,PSCDTNEH8MC830G3,
22.7949,7721,2,8PWREVHH,5,11.39745,PSCDTNEH8MC830G3,
102.8842,7721,9,8PWRFVHH,5,11.431577777777777777777778,PSCDTNEH8MC830G3,
222.0314,7721,19,8PWRFVHH,5,11.685863157894736842105263,PSCDTNEH8MC830G3,
941.2875,7721,81,8PWRFVHH,5,11.620833333333333333333333,PSCDTNEH8MC830G3,
2573.3432,7721,222,8PWRFVHH,5,11.591636036036036036036036,PSCDTNEH8MC830G3,
2633.122,7721,228,8PWRFVHH,5,11.548780701754385964912281,PSCDTNEH8MC830G3,
1937.8425,7721,170,8PWRFVHH,5,11.399073529411764705882353,PSCDTNEH8MC830G3,
1140.3631,7721,100,8PWRFVHH,5,11.403631,PSCDTNEH8MC830G3,
1811.2789,7721,155,8PWRFVHH,5,11.685670322580645161290323,PSCDTNEH8MC830G3,
997.0081,7721,87,8PWRFVHH,5,11.459863218390804597701149,PSCDTNEH8MC830G3,
904.539,7721,78,8PWRFVHH,5,11.596653846153846153846154,PSCDTNEH8MC830G3,
1329.1388,7721,118,8PWRFVHH,5,11.263888135593220338983051,PSCDTNEH8MC830G3,
1690.9934,7721,147,8PWRFVHH,5,11.503356462585034013605442,PSCDTNEH8MC830G3,
1676.7686,7721,144,8PWRFVHH,5,11.644226388888888888888889,PSCDTNEH8MC830G3,
2172.1845,7721,189,8PWRFVHH,5,11.49303968253968253968254,PSCDTNEH8MC830G3,
1727.3893,7721,151,8PWRFVHH,5,11.439664238410596026490066,PSCDTNEH8MC830G3,
1155.3859,7721,102,8PWRFVHH,5,11.327312745098039215686275,PSCDTNEH8MC830G3,
1642.8611,7721,143,8PWRFVHH,5,11.488539160839160839160839,PSCDTNEH8MC830G3,
2716.2166,7721,239,8PWRFVHH,5,11.364923012552301255230126,PSCDTNEH8MC830G3,
2265.8475,7721,195,8PWRFVHH,5,11.619730769230769230769231,PSCDTNEH8MC830G3,
2026.3285,7721,175,8PWRFVHH,5,11.57902,PSCDTNEH8MC830G3,
2178.1698,7721,188,8PWRFVHH,5,11.586009574468085106382979,PSCDTNEH8MC830G3,
2035.9142,7721,177,8PWRFVHH,5,11.502340112994350282485876,PSCDTNEH8MC830G3,
1713.1832,7721,149,8PWRFVHH,5,11.497873825503355704697987,PSCDTNEH8MC830G3,
1111.2615,7721,97,8PWRFVHH,5,11.456304123711340206185567,PSCDTNEH8MC830G3,
